,cluster,k_core,avg_n_d,bet_pos,cluster_pos,k_core_pos,avg_n_d_pos,bet_neg,cluster_neg,eigen_neg,bet_eli,cluster_eli,k_core_eli,open,business_id
1701,-0.354373658,0.525640503,0.0443699,0.108591965,-0.311038672,1.063930109,0.285228255,-0.204202554,-0.629646023,-0.318137127,0.353746007,-0.130270147,1.326483989,FALSE,BYRI3ajety8cHANAN0JNBA
1702,-0.731822054,0.424706674,-0.627201588,-0.018982639,-0.461567375,0.380903478,-0.052514193,-0.204202554,-0.629646023,-0.318137127,0.183692523,-0.226589716,0.806915317,TRUE,Q19gSL2gPn-v0pOsnANuRA
1703,-1.194301441,0.761109014,-0.801553429,1.029079228,-0.729310593,1.063930109,-0.021803641,-0.204202554,-0.629646023,-0.318137127,1.598891164,-0.511925954,1.326483989,TRUE,D90zYKXq1HcOiWfBgcaWtw
1704,-1.49775667,0.750915004,-1.288508838,1.973505254,-0.928454739,1.063930109,-0.208772893,-0.204202554,-0.629646023,-0.318137127,1.807432602,-0.620310379,0.861037054,TRUE,1_hLQFlNOOjNy-5WVyJwdQ
1705,-0.75085442,0.750915004,-0.379778757,0.358874197,-0.292995995,1.063930109,0.242423954,-0.204202554,1.901197458,-0.177487308,0.890769052,-0.241541901,1.326483989,TRUE,VkdrMK6pnVn1unYg94Tsdw
1706,-1.234471685,0.358445607,-1.063668,0.522886025,-0.759581005,0.732363783,-0.135930182,-0.204202554,-0.629646023,-0.318137127,0.683797577,-0.508793315,0.806915317,TRUE,eIRdDQHmiCHLOn-XtRYcOg
1707,-1.397323136,0.78659404,-0.982997677,0.971012077,-0.7020098,1.063930109,0.036663621,0.657102439,0.702242313,0.22723836,2.463092808,-0.612899662,1.326483989,TRUE,5qY6LqQFupz2Dm8LB4xkJw
1708,-0.099678039,-1.033036801,-0.458087533,-0.387194165,0.382130919,-0.766316008,0.271572447,-0.204202554,-0.629646023,-0.318137127,-0.322797263,0.06831203,-0.259282894,TRUE,ZZ50W3EB-dHgpz_Mraa2uw
1709,-0.907572632,-0.50804527,-0.646999042,-0.180669011,-0.358131542,-0.540850907,0.171654632,1.574429234,0.828307945,-0.24301809,-0.110988774,-0.281068667,0.162866652,TRUE,9HKkqqfMk5XYdFzqCqLJ9g
1710,-1.505545677,0.78659404,-1.179733745,1.653367928,-0.78987141,1.063930109,-0.046037943,-0.204202554,1.901197458,-0.310379884,2.835221957,-0.654521181,1.326483989,TRUE,jDa3gDPD0AGLrCrUQ2rsAg
1711,-0.469099913,0.322766571,0.066914234,-0.395532012,-2.168821493,-1.489130598,-2.643058244,0.735650691,1.561012653,0.47882612,-0.367766881,0.691550785,0.341468383,TRUE,LyW3_k60HBDG_wIQuvsCbA
1712,-0.752373108,-0.090090847,-0.917864162,-0.37558766,0.467648786,-1.097882334,0.283749,-0.204202554,1.901197458,-0.29867951,0.011593955,-0.202504354,0.493009245,TRUE,cp5sEm-30CWHpJH8MpWm9A
1713,-1.074230826,0.28199053,-1.161041806,0.873179489,-0.683632671,0.666050518,-0.146494961,-0.204202554,-0.629646023,-0.318137127,0.383605515,-0.382208984,0.763617928,TRUE,Qj4wpR5kv3ISSOJyj9o6fg
1714,-1.237860119,0.679556932,-1.087283029,0.714670363,-0.738504768,0.798677048,-0.138764554,-0.204202554,-0.629646023,-0.318137127,1.251557277,-0.484634047,0.844800533,TRUE,j9Qadeu9z3bqJ2_UKtX2xw
1715,-0.707290178,-0.176739934,-0.49538844,-0.352319249,0.044385869,-0.560744887,-0.077750138,-0.204202554,-0.629646023,-0.318137127,-0.11378706,-0.196796272,0.482184898,TRUE,iGIBa1XWoTHD6KkvNCZrAQ
1716,-0.174944414,-1.262402033,-0.127900208,-0.383953208,0.213192184,-1.237140191,0.261163537,-0.204202554,-0.629646023,-0.318137127,1.007075103,0.092074092,-0.454121145,TRUE,DJvgODN__qe-xPnWdD99hw
1717,-0.921885475,0.195341442,-1.013787399,-0.190972208,-0.402205833,0.115650418,-0.026178736,-0.204202554,-0.629646023,-0.318137127,0.224823039,-0.319551799,0.747381407,TRUE,CDqV6krnQE5uEdGtsm2i4g
1718,-1.848273728,0.801885056,-1.587463162,3.447246083,-1.027155944,1.063930109,-0.235330989,-0.204202554,1.901197458,-0.297522237,5.828711171,-0.845261353,1.326483989,TRUE,8nMjnNkEc5tSwaEXNdanYA
1719,-0.290585814,-1.109491878,-0.301635813,-0.375726162,-0.149083692,-0.905573865,-0.110149714,-0.204202554,1.901197458,-0.317130386,-0.337734168,0.067891021,-0.318816804,TRUE,wxqI0LWuHh0z-qg6jIaKvQ
1720,0.62171843,-0.773089538,0.04660701,-0.312707549,0.385192468,-0.142971316,0.291047174,-0.204202554,-0.629646023,-0.318137127,-0.373328495,0.570216538,0.043798831,TRUE,QhW7xx5uAeOpROVrDHP3fA
1721,0.691170795,-1.175752945,0.781696122,-0.377111187,0.434239811,-0.540850907,0.490384842,-0.204202554,-0.629646023,-0.318137127,-0.383657206,0.474974691,-0.35670202,TRUE,fM0yF7zFuDJ2SEAX74CLLw
1722,-0.39458609,-0.074799831,-0.619115699,-0.356751327,0.10538209,-0.540850907,0.03473875,-0.204202554,-0.629646023,-0.307927929,-0.141305924,-0.002297746,0.547130982,TRUE,JDaVLpgwJqE8Zro4ToFFwA
1723,-0.712480792,0.389027638,-0.756434045,-0.387374218,0.350023822,-0.892311212,0.2488003,2.20589092,0.982443212,-0.27639247,0.136620615,-0.203842028,0.806915317,TRUE,kFgZU_gT1TvaPSCkYyf1Sg
1724,0.756384091,0.592907844,1.089627011,-0.280020971,0.572542335,1.063930109,0.730953216,-0.204202554,-0.629646023,-0.318137127,-0.305159003,0.540622419,1.326483989,TRUE,M7Dnza2dI1lVQjEIAjiFwQ
1725,-0.590350065,0.750915004,0.022532871,-0.388440687,-0.254982583,-1.131038967,0.249074392,4.984489826,-0.000917412,0.54387966,0.606828024,-0.201681271,1.326483989,TRUE,96iDG09zqYsmZ-1_dQgmbQ
1726,0.287697829,0.750915004,1.189429783,-0.28389904,0.262915169,1.063930109,0.78591207,-0.204202554,-0.629646023,-0.318137127,-0.408145784,1.15106694,1.326483989,TRUE,Zx1n9pOOHKgTBCxzsmvENQ
1727,-0.243665279,-0.803671569,-0.207052531,-0.391279987,0.67789493,-0.819366621,0.409032381,-0.204202554,1.901197458,-0.278091047,-0.335986233,0.068640267,-0.123978552,TRUE,ERJ_kLFvO3v3miOCy1I0aw
1728,-0.323342182,-2.037146817,0.273567076,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,1.901197458,-0.305523195,-0.39710042,0.016770223,-1.233474152,TRUE,ITZ524XbWUHWG54Qb6qe-A
1729,-0.727793188,0.735623989,-0.403926789,-0.001185075,-0.460112874,0.500267355,0.005262653,-0.204202554,-0.629646023,-0.318137127,0.466128737,-0.230273579,1.326483989,TRUE,3X5XdSXWUmotmNocS5qV5A
1730,-1.231126449,0.842661097,-0.363992063,1.375346426,-0.686660028,1.063930109,0.214970115,-0.204202554,1.901197458,-0.261612906,2.586676628,-0.433376322,1.326483989,TRUE,i5xZH0BOCRWCA3EwJw8tug
1731,-0.937460777,0.750915004,-0.291741603,0.114343971,-0.433787109,0.042705826,-0.187576658,-0.204202554,1.901197458,1.368871969,0.594053793,-0.349117385,0.861037054,TRUE,IImme8H_HNUNNbPeTQwT_Q
1732,0.086663336,0.118886365,-0.112979511,-0.395532012,1.344220263,-1.190720905,-0.284640984,-0.204202554,-0.629646023,-0.318137127,-0.280846807,0.285618433,0.660786628,TRUE,rLFnR52oBi8oqobHmVMrjw
1733,-1.013548711,0.256505504,-0.54748254,0.214123904,-0.660155934,0.43395409,-0.012235211,-0.204202554,1.901197458,-0.315824019,0.397550864,-0.414808054,0.628313586,TRUE,EKLb_PG33FVjtJbbOksAeQ
1734,1.530437998,-1.386755832,0.259189789,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,#NAME?
1735,0.482325082,-0.630360267,0.112194007,-0.382789787,1.043309565,-0.514325601,0.085559817,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,-1.40666371,FALSE,-C-d1zn7vllF2sVu09LvxQ
1736,-0.819190442,0.801885056,0.030333968,-0.168428165,0.377570773,0.73899511,0.621382055,1.01337981,0.199954942,0.133293018,1.424312116,-0.447570619,0.493009245,TRUE,uwV0CKF9A5hBjTKLoplphg
1737,1.416569052,-1.379620025,0.586994863,-0.393939234,1.142732205,-1.190720905,-0.24971259,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,mN4Juu_rVp1ccalbeYeHiA
1738,0.63693462,0.425739202,1.300257461,-0.385629087,0.304376829,-0.99178111,0.244823204,-0.204202554,1.901197458,-0.237344683,-0.366177849,0.857691887,1.326483989,FALSE,8rDrtiE1TXqr8UgfH9svBw
1739,-0.286420172,-1.578416353,-0.299215525,-0.312569046,-0.402154216,-0.898942539,-0.358697009,-0.204202554,-0.629646023,-0.318137127,-0.395447826,0.261113665,-0.973689817,TRUE,hyCBns-n8V1N2CSgSt-ogg
1740,0.269108598,-1.261879206,0.06403956,-0.395532012,1.344220263,-1.210614885,0.128790338,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,DrZ8rReiyTsLXoLr42APBA
1741,-0.456198821,0.378833628,-0.127106188,-0.39430211,0.948465356,-1.177458252,-0.138730947,-0.204202554,-0.629646023,-0.318137127,-0.303887777,0.285064551,0.758205754,TRUE,6YTGYXaGX9i7PpwnmdOt-A
1742,-0.645217066,0.822273076,0.249137269,0.12358347,-0.343555422,1.063930109,0.425082646,-0.204202554,-0.629646023,-0.318137127,0.368299955,-0.181252994,1.326483989,TRUE,QKV5w7_hcSbeud11R-MSrg
1743,-0.728158974,0.827370081,0.179414748,0.36922864,-0.390191076,1.063930109,0.379139402,-0.204202554,1.901197458,-0.285803886,0.159389861,-0.163379193,0.861037054,TRUE,fMz7ZPiePm6WTCaTzO3qYw
1744,-0.694934055,0.842661097,0.271140192,0.440382887,-0.147902544,1.063930109,0.547856381,-0.204202554,1.901197458,-0.280813204,0.45682813,-0.079152592,1.326483989,TRUE,e6jRIO6dwoVWptN3kT-S8A
1745,-0.087186452,0.29218454,0.27083918,-0.258830097,-0.006843877,0.467110723,0.422131211,-0.204202554,-0.629646023,-0.318137127,-0.366972365,1.031199901,0.465948377,TRUE,cpEvyoXL5Z6fbMQ6HZaVTg
1746,-0.222686482,0.842661097,0.654692678,-0.009202982,-0.19203413,1.063930109,0.538773331,-0.204202554,-0.629646023,-0.318137127,-0.05523916,-0.016362893,0.677023149,TRUE,fVGDvP3pn_lSmezUpb3iaQ
1747,-0.224877916,0.822273076,0.679436576,-0.045242703,-0.141822343,1.063930109,0.585052178,-0.204202554,-0.629646023,-0.318137127,-0.213238244,0.195842295,0.644550107,TRUE,wNisE2bH-ab86Qp7sEFukA
1748,0.543625112,0.067916313,0.737759264,-0.350657219,0.341453774,0.294696234,0.547174643,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,YjzWPfCEvDqjGKvrmgMBlw
1749,0.88955673,0.529208406,1.678511167,-0.395428551,1.33292204,-0.169496622,1.090593373,-0.204202554,1.901197458,3.623103502,-0.408922821,1.163143289,0.465948377,FALSE,NK1VD0rohDhX9cIdPI57Bg
1750,0.592054107,-0.120672878,0.870790508,-0.343593595,0.5225555,0.029443173,0.696591351,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,RIyRqmEfBbbvPx21LloFwg
1751,0.417156375,0.842661097,0.909525391,-0.395532012,1.344220263,0.951197558,0.742028147,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,V0WbFjEcFNMeQott8j7ZMQ
1752,-0.465403296,0.633683885,0.372916878,-0.123272212,-0.30933901,0.818571028,0.3981338,-0.204202554,-0.629646023,-0.318137127,-0.014421684,-0.048158434,0.758205754,TRUE,vSuRccwnSvTQ4KKfHwpiqQ
1753,1.653741768,-0.401008161,1.940791433,-0.395526528,1.176932559,-1.442711313,2.054737863,-0.204202554,-0.629646023,-0.318137127,-0.28100571,0.970160561,0.465948377,TRUE,ZmdRFchD38ooi5bqJGupYQ
1754,-1.140099999,0.812079066,-0.326480859,0.683595954,-0.666302042,1.063930109,0.165924259,-0.204202554,-0.629646023,-0.318137127,0.677643255,-0.356129323,0.861037054,TRUE,3-KVctQzlCTKogvNLGog8Q
1755,0.214263477,0.26518354,1.192464965,-0.395532012,1.344220263,-1.462605292,1.344180975,-0.204202554,1.901197458,1.368871969,-0.230526917,0.217716504,0.79609097,FALSE,Ui8PJp24KGvzryxE0fVdRA
1756,-0.148959088,0.842661097,0.741690857,-0.198364084,-0.032883906,1.063930109,0.621569141,-0.204202554,1.901197458,-0.294924245,-0.179952782,0.179147851,0.806915317,TRUE,sbWQCGRx1ujT82YfN3HDsw
1757,0.887433342,0.842661097,1.068932679,-0.395532012,1.344220263,0.951197558,0.742028147,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,ZCYO5aOpG7sUrc_9Xrk6Fw
1758,0.106564017,0.378833628,0.683892721,-0.240382956,0.086212485,0.493636029,0.495963451,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,shGm3HrnEgGQuo7d_W-e_A
1759,0.08543367,0.589862768,0.847515783,-0.331266877,0.47087224,1.063930109,0.739470747,-0.204202554,1.901197458,0.585102788,-0.30452339,0.363899009,0.806915317,FALSE,ZzlJBRIHJ8xO-CgZq0s0Iw
1760,-0.057278534,0.589862768,0.776743423,-0.256233176,0.573085223,1.063930109,0.85663168,-0.204202554,-0.629646023,-0.318137127,-0.1257922,0.11864129,0.677023149,FALSE,XUyxdt8Nt9IvgpMrCTG6Hw
1761,0.543625112,0.067916313,0.737759264,-0.350657219,0.341453774,0.294696234,0.547174643,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,sjxADOfLi7lF2IOGSbK7LA
1762,-0.513014011,0.837564092,0.47624569,1.307427596,-0.117910628,1.063930109,0.507262792,-0.204202554,-0.629646023,-0.318137127,0.128206689,0.066815049,1.326483989,TRUE,R_BlGr4GvQDWN01tjfLBvg
1763,-0.844722905,0.842661097,-0.01359881,0.935580381,-0.546289324,1.063930109,0.3003161,-0.204202554,-0.629646023,-0.318137127,0.782579779,-0.148596977,0.844800533,TRUE,fwHDW-SVvQm0Ukozr3Jkrw
1764,0.30367186,0.589862768,1.051431056,-0.331128374,0.47367041,0.878252967,0.676063476,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,FALSE,zw7ZR7WYdp32EQwwcCi8YA
1765,0.37980227,0.842661097,1.034503245,-0.395532012,1.344220263,0.029443173,1.089692566,-0.01266613,0.963206,2.15457721,-0.30452339,0.363899009,0.806915317,TRUE,6cvd-VreEB7a_O8RRfZqAA
1766,-0.562873568,0.842661097,0.42599635,0.035392036,-0.352749814,1.063930109,0.471199961,-0.204202554,-0.629646023,-0.318137127,0.101661902,-0.187819253,0.806915317,TRUE,vjPgbOU5wOCxxe1eGYHKwg
1767,0.761141053,-0.064605821,1.435853789,-0.395532012,1.344220263,-0.753053355,0.710697105,-0.204202554,1.901197458,1.368871969,-0.298008357,0.40740143,0.465948377,TRUE,HH40RudAzOzZxzKyOi-I9Q
1768,0.505218831,0.842661097,0.958632533,-0.395532012,1.344220263,0.951197558,0.742028147,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,IbcYxOzaAR69MTY71jm_EQ
1769,1.913047498,-0.482560244,1.966878844,-0.395532012,1.344220263,-0.169496622,1.092522435,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,KhI3QcpgnGJWKvTWjiTWCg
1770,1.025539154,0.842661097,1.603662506,-0.395532012,1.344220263,0.566580621,0.950263954,-0.204202554,1.901197458,1.368871969,-0.408922821,1.163143289,0.465948377,TRUE,RFh1pQVAj3RNBP3FbuDu4A
1771,1.014470819,0.842661097,1.596314479,-0.395532012,1.344220263,0.566580621,0.950263954,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,YB0Em9d0LrQzcA0tc92VzA
1772,-0.297204855,0.279455154,0.545063249,-0.395532012,1.344220263,-1.117776314,-0.745146297,0.475630871,1.058195166,1.501693594,-0.233480928,0.201303946,0.704084018,FALSE,ecZrfgbDJCqkZV8b_J9LpA
1773,-0.654022359,0.842661097,0.271360408,-0.26520121,0.372874848,1.063930109,0.605910104,-0.204202554,-0.629646023,-0.318137127,0.147516611,-0.051213424,1.326483989,TRUE,sfrqgVaaEs-7afZvGITTrA
1774,0.217443718,0.78659404,0.974399475,-0.0642951,0.181972347,0.931303579,0.698849797,-0.204202554,-0.629646023,-0.318137127,-0.354736815,0.735129752,0.465948377,TRUE,OXtSREZkQtugqrP0DrE7Pg
1775,0.505218831,0.842661097,0.958632533,-0.274619376,0.222656575,1.063930109,0.645816935,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,ZC9rJqH0YFnlEFVtuL9-YA
1776,-0.010363405,0.761109014,0.848651278,-0.073044299,-0.05897826,0.984354191,0.593132196,-0.204202554,-0.629646023,-0.318137127,-0.20501659,0.242321159,0.541718808,TRUE,zLpScZ95edJQ5XkCYRyTNw
1777,0.956412883,0.067916313,1.428966484,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,hdPEUZC4FWFHKdjUrY4qrA
1778,0.417156375,0.842661097,0.909525391,-0.379050221,0.680148494,0.460479396,0.92811478,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,TRUE,G5lZ9LrNT48QvukmrxTi4w
1779,-1.278951436,0.842661097,-0.443759463,0.530995343,-0.546678347,1.063930109,0.318191699,0.347347392,1.506347816,0.468900668,1.978170959,-0.534451901,1.326483989,TRUE,UKNAZDpXLkiNB4XcsdlEJQ
1780,0.65881016,0.842661097,1.330976178,-0.356058815,0.58359656,1.063930109,0.840462325,-0.204202554,1.901197458,-0.23232278,-0.408922821,1.163143289,-1.044048074,TRUE,oLJyZhx5lKa75Erkz6viCA
1781,-0.858784503,0.78659404,0.020203465,-0.179099778,-0.19053561,0.460479396,0.173940008,-0.204202554,-0.629646023,-0.318137127,-0.304682294,0.220814741,0.509245766,TRUE,F83zDkTexWdi9vU_guUutg
1782,0.349534429,0.589862768,0.901607895,-0.338746009,0.530752954,1.063930109,0.679357662,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,yqhzr9CbV4eWvQ1gUQ7P9g
1783,0.94785886,0.842661097,1.4932902,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408342824,0.164229001,-1.390427189,TRUE,rjOjAi1N3QsIcnQMxL7n9w
1784,0.741852901,0.327863576,1.371684976,-0.348025673,0.66208866,0.341115519,0.86433282,-0.204202554,1.901197458,-0.308354895,-0.408922821,1.163143289,-1.195588937,TRUE,K1cqP1GQ9fLd67SkJHx5FA
1785,-0.204391636,0.842661097,0.591733562,-0.395532012,1.344220263,0.14880705,1.152638839,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.24946143,TRUE,8VNoCZ35XC35ZKRu2aMz0g
1786,-0.819294299,0.842661097,0.096966409,-0.196239456,-0.042005884,1.063930109,0.679250879,-0.204202554,-0.629646023,-0.318137127,0.214181288,-0.124890994,0.806915317,TRUE,ArxAsJCSrHL43hCWVyS-Fg
1787,0.510961227,0.78659404,1.567444303,-0.395532012,1.344220263,0.977722864,1.073001469,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,1.326483989,TRUE,zfre2j6QT4_axFXi5sIIHg
1788,-0.674416388,0.842661097,0.334068386,-0.323233735,0.336914675,0.818571028,0.813503576,-0.204202554,1.901197458,0.154008762,-0.240313768,0.420912137,1.326483989,TRUE,oA25H-jtK9bzfd2iOwlphA
1789,-0.595071929,0.589862768,0.252988132,0.408811254,-0.428212558,1.063930109,0.437330099,-0.204202554,1.901197458,-0.186658603,-0.066281347,0.044251583,1.326483989,FALSE,2aEM6Ae3rPQFPLw2lnp8Uw
1790,1.79562224,-0.028926785,2.034679075,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,1.901197458,3.623103502,-0.408922821,1.163143289,-1.379602841,TRUE,BetVUOH6DIYRlmqCbVu5iQ
1791,-1.008924526,0.842661097,-0.100068635,0.230285755,-0.474241443,1.063930109,0.245791578,-0.204202554,-0.629646023,-0.318058625,-0.113691718,-0.028389083,0.801503144,TRUE,etjrnb7Syde7FhXyjfO_3A
1792,1.586782898,0.016946261,1.954701142,-0.395532012,1.344220263,-1.356504068,0.232463971,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,h6VpTHAefl61YR7li4lp_g
1793,-0.674217962,0.77640003,0.181131681,-0.395532012,-2.168821493,-1.489130598,-2.643058244,0.692127401,1.122045201,0.090249425,-0.03379199,-0.06062955,0.704084018,TRUE,j68EhQdQZUg4GiS-3dIIBw
1794,-1.374427648,0.842661097,-0.574624417,1.598403232,-0.78256644,1.063930109,0.107649873,-0.204202554,-0.629646023,-0.318137127,0.582882895,-0.295781248,1.326483989,TRUE,eb9LxvL8WY5EN0fOj_uvRA
1795,-0.552306501,0.842661097,0.43532858,-0.395532012,-2.168821493,-1.489130598,-2.643058244,1.93651688,0.455001184,-0.316639,0.190035941,0.219862439,1.326483989,TRUE,igTW_7E-5WJViF72dEVf_w
1796,0.193298037,0.648974901,1.102689953,-0.392124852,0.616165331,-1.024937742,0.421915307,-0.204202554,1.901197458,-0.212879366,-0.311197327,0.256371556,-0.167275941,TRUE,TTFeXOruMGQt0MM2zvSGAA
1797,0.133266154,0.450714527,0.890172839,-0.395532012,1.344220263,-1.396292027,0.122893199,-0.204202554,1.901197458,3.623103502,-0.408922821,1.163143289,0.18992752,FALSE,NTggKFixR3SKESskkw3Rvw
1798,0.065605643,0.761109014,0.623815001,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,1oCh_9JcDZ5ANigmTgwsYw
1799,0.333351423,0.842661097,1.05431874,-0.369078045,0.828580523,-0.97188713,-0.080754282,0.315589506,0.860326774,5.811361587,-0.408922821,1.163143289,-0.811324607,TRUE,eYrvWgacUxQ40qgqtvK8KQ
1800,-0.276647486,0.842661097,0.505193849,-0.196936123,-0.01041265,1.063930109,0.570070362,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,-0.811324607,TRUE,W3SYucoJWb0ncv8zyXIdzw
1801,0.840298276,0.689750942,1.48612944,-0.395532012,1.344220263,-1.436079986,-0.57381508,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,4KWcSe7p5qUIabx7f0Yu9w
1802,0.26405392,0.589862768,1.02336875,-0.318109144,0.323698696,1.063930109,0.750442248,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,E70V52ZTY_EmiIOpk9BkNA
1803,-0.556400166,0.78659404,0.214401325,-0.395532012,1.344220263,-0.985149783,0.577580917,0.036147399,0.906937519,-0.305426236,-0.261619515,-0.004730092,-0.372938541,TRUE,TkwbYc_lS-wpaVqMykCxLQ
1804,0.295396222,0.589862768,0.696598716,-0.395532012,1.344220263,0.951197558,0.742028147,-0.204202554,1.901197458,3.623103502,-0.408922821,-1.833599578,-1.417488057,FALSE,msSsqNJk2z_0gXD1bzWEZw
1805,0.797953794,0.140306913,1.388270652,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,1.901197458,-0.161821331,-0.408922821,-1.833599578,-1.417488057,FALSE,gnt8cDFUuZO4YeDR-jvW6g
1806,1.835711448,-0.03402379,2.036425532,-0.389701059,1.29210946,0.14880705,1.124532065,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,BQ_bQhYM-FnVAXN7Pak1Vw
1807,-0.14541109,0.842661097,0.473838436,-0.395532012,1.344220263,-0.640320805,-0.171525685,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,5AP0cGnJJrx__FjP8AHQlQ
1808,0.215215507,0.842661097,1.091975736,-0.395044484,0.994970497,-1.369766721,-0.276743533,-0.181009608,1.758227001,3.738328484,-0.349969718,0.622976926,0.341468383,TRUE,Ucm6_V9o5yWjbknDXbosyQ
1809,0.12776877,0.511355762,0.790978148,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,1.901197458,3.623103502,-0.359980622,1.083872602,-0.145627247,TRUE,5pA0bK3x-8TWzWzbZRUJew
1810,1.084015442,0.220826468,1.710885194,-0.395532012,1.344220263,0.14880705,1.152638839,1.356977701,0.406794642,0.127652329,-0.408922821,1.163143289,-1.076521116,TRUE,VPlzqIiUZeNTOK2pMPoXmQ
1811,0.650942083,0.756012009,1.363911762,-0.363953454,0.815650207,0.341115519,0.959836204,-0.204202554,-0.629646023,-0.318137127,-0.407926498,1.018953577,-0.973689817,TRUE,yn4m2uR_XvoLRZ8Zpp_hCg
1812,1.776471339,-0.028926785,1.997006471,-0.389701059,1.29210946,0.14880705,1.124532065,-0.204202554,1.901197458,-0.250371019,-0.408922821,-1.833599578,-1.417488057,TRUE,R1TROVve57Et_qngtetVZA
1813,-0.227517071,0.842661097,0.33428175,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,1.901197458,3.623103502,-0.408922821,1.163143289,-0.887095038,TRUE,6TfRsfmzq50iCNF1ApTRIg
1814,-0.606230777,0.78659404,0.293892071,0.078564634,-0.305351701,1.017510823,0.467063753,-0.204202554,-0.629646023,-0.318137127,-0.025281132,-0.146127907,0.704084018,TRUE,wBJPRDsFjbGV_jutOOwvMQ
1815,-0.838488022,0.842661097,0.143516499,0.544420385,-0.437592829,1.063930109,0.385781029,-0.204202554,-0.629646023,-0.318137127,-0.08102439,0.239325669,1.326483989,TRUE,y7kvhDT_VfcpcINliAuSBw
1816,1.350285717,0.004726576,1.957162779,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,H4dVXq2agIkeiP6_lidkOQ
1817,1.630858633,0.011849256,1.882974608,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,5umhAoolDqO-M3w-VvSQZg
1818,1.455865629,-0.02024875,2.031795406,-0.389701059,1.29210946,0.14880705,1.124532065,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,qN3e6BzxKLyK1NFTUJIQ3A
1819,0.401729907,0.586294864,1.059587873,-0.386986411,0.89496335,-1.137670293,0.846715963,-0.204202554,-0.629646023,-0.318137127,-0.390648948,0.813335002,0.29275882,FALSE,tXZ72EXYZh_v_2L8mNIxcQ
1820,0.234157137,-0.055927785,0.650855087,-0.31727813,0.243303564,0.420691437,0.524755923,-0.204202554,-0.629646023,-0.318137127,-0.290063195,0.269804846,0.612077066,FALSE,oRc1-K0ybtmzo8wHQ_60cg
