,business_id,bet_pos,degree_pos,deg_cen_pos,clo_pos,cluster_pos,eigen_pos,k_core_pos,avg_n_d_pos,open_pos
1278,OhlKgxOn_CtYK3vfBXazSw,0,45,0.015474553,0.479815603,1,0.001184929,45,652.9555556,TRUE
1279,dpJSk5K3gTo42bemPbb6VQ,5.57E-06,71,0.024415406,0.485356569,0.722334004,0.001600356,66,568.5492958,TRUE
1280,CDV83N76Fj7CqLKSN8DGQw,0.000422921,506,0.174002751,0.542158441,0.463875083,0.014555307,312,675.416996,TRUE
1281,h5Sit1xoyAlbUGLZIMF2_w,0.000380169,553,0.190165062,0.546655137,0.467961318,0.015172074,318,642.880651,TRUE
1282,Ym_tcWP7kAQ_0u_gsjTUQQ,5.58E-05,152,0.052269601,0.498539712,0.538340885,0.003968062,128,636.4605263,TRUE
1283,QRKbfnwa4VtiaU2pUeFLRg,0.000354332,629,0.216299862,0.555450202,0.571850982,0.020171132,385,732.1796502,TRUE
1284,f_ClO-HzRBOEaArFnHEWIQ,1.06E-05,70,0.024071527,0.485031862,0.671221532,0.001831183,66,641.0714286,TRUE
1285,y8iefIzc0HHpB0zN76A46Q,2.38E-05,192,0.066024759,0.506905349,0.711005672,0.005596926,171,704.46875,TRUE
1286,JSZJBRzzx0kZ41da17bxFA,0.000425238,521,0.179160935,0.543887003,0.466137605,0.014513019,307,660.0383877,TRUE
1287,xT1MO7MLMp3jK4XT1LXiKA,0.000153317,339,0.116574966,0.523655743,0.550365677,0.009481999,252,665.879056,TRUE
1288,C3ITrzv55LyMvwkm2Z9-5g,0.000304617,559,0.192228336,0.547687536,0.480511153,0.015146489,317,642.7960644,TRUE
1289,3TB9OQ2K9gIuJD5oe0H1mQ,3.85E-05,171,0.058803301,0.502165455,0.629583763,0.004280032,146,600.1578947,TRUE
1290,wtq1SM7wJshzoWgwe5abbw,2.84E-06,64,0.022008253,0.489452405,0.748015873,0.001912939,63,724.46875,TRUE
1291,5pB-HQT-LvEdE2Pa5oyxdw,0.00029718,369,0.126891334,0.52574429,0.440629787,0.009790065,259,624.3821138,TRUE
1292,vDUBFxMBt6h2HggcEmVv-A,0.001703897,883,0.303645117,0.585741366,0.427949964,0.025628998,385,659.8391846,TRUE
1293,Ul2QB8Aix9ATXL1xgPSq8w,0.000166316,188,0.064649243,0.505491634,0.574297417,0.005758383,165,725.0053191,TRUE
1294,fYlIhfxk5Dy5l0tE6y_guQ,0.002121708,1262,0.433975241,0.635269551,0.359110509,0.036749356,385,646.0459588,TRUE
1295,ho96ys485-7NJMfDXvFZNA,0.000539191,619,0.212861073,0.555343834,0.45403642,0.017567633,352,660.8820679,TRUE
1296,EKLb_PG33FVjtJbbOksAeQ,0.000440177,440,0.15130674,0.535155103,0.42944709,0.01217513,290,647.9340909,TRUE
1297,YiLiFhygg9LH9zPVnE8rhw,5.64E-06,81,0.027854195,0.491443061,0.698765432,0.002159439,76,659.5308642,TRUE
1298,mRu8SmOrVJObZgm_dfkVjA,0.000173476,279,0.095942228,0.511825892,0.463474382,0.006440459,203,563.3369176,TRUE
1299,ju7s2Ema8xEuXD5m6-XuRw,6.21E-05,155,0.053301238,0.497855022,0.498114788,0.003604771,130,573.0064516,TRUE
1300,vR-tUeGPkB3F9OGcRYpEZg,1.62E-05,79,0.027166437,0.487477812,0.650438169,0.001755368,70,556.8101266,TRUE
1301,vqt2i3rfprEtqXDRHM1Xgw,0.000298967,546,0.187757909,0.545523985,0.506045636,0.017827833,365,737.9725275,TRUE
1302,h-KyNEgbfiyt4QimsmPbtg,9.11E-06,128,0.044016506,0.497855022,0.75738189,0.003778008,120,713.3828125,TRUE
1303,bij6E02xKnPlZ1Vdo1NAOQ,6.13E-05,302,0.103851444,0.518877349,0.651184792,0.009699683,250,747.9768212,TRUE
1304,tp0mLDrvoisNrmolmZiVow,0.000457316,510,0.175378267,0.5426657,0.468831619,0.014510427,312,666.5666667,TRUE
1305,b_YLXCHmz45Kv1Fk8q3ADQ,0.000102518,296,0.101788171,0.516842898,0.559070087,0.008138083,231,634.7601351,TRUE
1306,kQ4xLggqd2ocI7Q2mrTWsA,5.13E-07,38,0.0130674,0.474012014,0.832147937,0.000908904,38,576.7368421,TRUE
1307,66_04nEOBGN6FSpiNt5aSA,0.001182721,1041,0.357977992,0.605302756,0.394155028,0.029609199,385,644.0355427,TRUE
1308,X6iYLA7Hq7v9_A0A8OCBwg,0.000274222,550,0.189133425,0.546964448,0.499844345,0.015974994,322,683.4563636,TRUE
1309,qy8EKF7IXGe65_wglj4AgQ,0.002956156,1148,0.39477304,0.618865878,0.348992524,0.030820208,385,608.9041812,TRUE
1310,Qjl1fyG__EtM7_VsOdB2hA,0,32,0.011004127,0.478311975,1,0.001261603,32,955,FALSE
1311,EOGjCFh8_6rJY2h92LR2rg,0.001605791,1239,0.426066025,0.630984661,0.383823527,0.037514617,385,666.393866,TRUE
1312,2AprIOXe5TGPBuTLzxCodQ,0.001077409,768,0.264099037,0.571880399,0.408086837,0.021319356,383,641.1601563,TRUE
1313,wK-25mYloluJ1cZ9HEy21w,0.000588707,707,0.243122421,0.564862778,0.504637959,0.022014002,385,707.1782178,TRUE
1314,#NAME?,4.65E-06,59,0.020288858,0.485112998,0.773232028,0.00219536,56,885.9322034,TRUE
1315,gtvekVSN4BAEY-EoAoon5w,0.001134723,696,0.239339752,0.56343608,0.536177954,0.022079113,385,721.7887931,TRUE
1316,cgjJT1XEeOOIPUbtkCmcGA,0.001083055,819,0.281636864,0.57780544,0.462075821,0.024740079,385,685.6715507,TRUE
1317,4O3t7k-NklPh8ANQ79217Q,4.47E-05,297,0.10213205,0.518135698,0.684411684,0.008749104,238,705.7710438,TRUE
1318,D90zYKXq1HcOiWfBgcaWtw,0.001028582,961,0.330467675,0.594872924,0.409761967,0.027211914,385,645.5775234,TRUE
1319,I36hHFb6IVNR_2cyoCi9TQ,9.86E-06,40,0.013755158,0.479577559,0.811538462,0.001434546,38,857.625,TRUE
1320,jDa3gDPD0AGLrCrUQ2rsAg,0.001479324,982,0.337689133,0.598432832,0.392523112,0.027594001,385,639.6089613,TRUE
1321,VtwMVVgeAOCosAO_Il9WYg,0.000349131,696,0.239339752,0.56343608,0.551567022,0.022811944,385,740.5747126,TRUE
1322,vXoxqUFD5-eAGfz8CXMFNw,1.02E-05,218,0.074965612,0.510924155,0.83190293,0.006810658,201,745.3073394,TRUE
1323,EYpqqsJZ3L2EFAPK-NEOFA,0.000557094,774,0.266162311,0.571993196,0.49788234,0.023488332,385,693.878553,FALSE
1324,PTOt3_lgqvI1UAP32c80LQ,0,180,0.061898212,0.506109163,1,0.005679011,180,757.0888889,TRUE
1325,L5SMckJu1odIipvWE8iyzw,0.001054002,666,0.229023384,0.558660278,0.381742645,0.017411567,344,612.2762763,TRUE
1326,VXl8mfkT906XfsMw3-Ct9Q,0.000249431,354,0.12173315,0.525934984,0.566764296,0.010335566,252,692.0254237,TRUE
1327,f1x7p_qiXjpqQUv9NQTuQw,0.000150567,384,0.132049519,0.528619304,0.52812228,0.011112914,280,674.8619792,TRUE
1328,RE2wVlRh04Np0n4Kt5PVRg,0,180,0.061898212,0.506109163,1,0.005679011,180,757.0888889,FALSE
1329,07-H7YRmZLDZBSoq7PBh8g,3.76E-05,214,0.073590096,0.510115304,0.801017946,0.006219574,189,700.5514019,TRUE
1330,7_985OI8KAdEFmp37vuI-w,7.52E-05,505,0.173658872,0.542564173,0.75041647,0.018254353,385,819.4811881,FALSE
1331,RFByQoL-UF7OTf77M81oPg,0.000461192,569,0.195667125,0.548931573,0.450425753,0.015137262,315,631.4499121,TRUE
1332,Y_5uCm9VCPnGMnIKJyvGWg,0.000518053,376,0.129298487,0.528426659,0.529390071,0.011007995,266,691.4095745,TRUE
1333,erUNWz_bv0mOYMmU8cyjGg,8.13E-05,297,0.10213205,0.518970204,0.635044135,0.008594648,234,690.5084175,TRUE
1334,zlRSMNA9YhQwil9_s06EJw,0.000386761,609,0.209422283,0.553964757,0.460601936,0.017088022,342,661.2052545,FALSE
1335,Wh8vj7r1skF4InzLT1BLKQ,0,180,0.061898212,0.506109163,1,0.005679011,180,757.0888889,TRUE
1336,JzgUl2meOhXcAmWfb28C2w,0.000451086,525,0.180536451,0.544193189,0.47217739,0.014350173,308,648.7619048,TRUE
1337,TpbUoQo5BSmvzfE070_ePw,0,180,0.061898212,0.506109163,1,0.005679011,180,757.0888889,TRUE
1338,rVnY7LkVgtVyXcyQ7Dzx2Q,0.002354509,988,0.339752407,0.5989272,0.394853746,0.027700809,385,637.1740891,TRUE
1339,LEO9b289aqCCK38zvIo8ow,0.000998154,721,0.247936726,0.566186158,0.551379257,0.022992166,385,726.7683773,TRUE
1340,O6m49LJU-nGtMzKSaG1lLg,0.00021166,447,0.153713893,0.536938623,0.522857917,0.013526127,307,706.7762864,FALSE
1341,t-cM-sIkmJKO_9RZDARusA,0.000676187,864,0.297111417,0.583502113,0.4523867,0.025683084,385,676.2002315,TRUE
1342,Rbcb8yJ8_uqnxACZ991cQg,7.43E-05,516,0.177441541,0.543683071,0.731331377,0.018386931,385,808.5310078,TRUE
1343,Mhn-ada0J_YzAq9DLUPK8A,3.84E-05,487,0.167469051,0.540642338,0.784977311,0.017903603,385,832.9917864,TRUE
1344,YcWqhpfB6LZ4-LI7_KQP4Q,4.18E-05,283,0.097317744,0.517303871,0.684359572,0.008199356,226,695.434629,TRUE
1345,nlNZa58blJ7YXW2rPxTU_A,2.09E-05,267,0.091815681,0.516750802,0.75973642,0.008376049,226,747.4419476,FALSE
1346,9JHFLbYBadR-eFY2SomGgg,0.000673624,499,0.171595598,0.54165213,0.477316078,0.013919428,307,657.7875752,TRUE
1347,pNCi_Ru7Twi-c_4qsxjtyA,7.64E-05,261,0.089752407,0.515464895,0.675184203,0.00742593,218,678.9731801,TRUE
1348,JJ2yANdEpVgosWAJYYmA0Q,9.52E-05,395,0.135832187,0.529584642,0.592250851,0.013091637,304,755.4936709,TRUE
1349,K5kEOnBu2rP2I6vYefr7eg,0.001647724,796,0.273727648,0.575283773,0.483398123,0.023636252,385,679.3329146,TRUE
1350,kICmn11oNJdGJNHFrlX40A,0.000123893,184,0.063273728,0.50681676,0.962401996,0.00572869,180,746.7554348,TRUE
1351,snlM9-iv-hIGNwC7jrJYEA,0.00037937,563,0.193603851,0.548620034,0.482538258,0.015861548,322,663.8419183,TRUE
1352,evfsg7FxL9eAC9KoeXTtNA,0.000260579,493,0.169532325,0.541348796,0.539149722,0.014836323,317,702.9148073,TRUE
1353,YvaUjvTb3BPbXy7v65aYSg,8.01E-05,338,0.116231087,0.523844925,0.610626306,0.009914885,252,699.7366864,TRUE
1354,cBCi1bNWhcHMY4Bo8SbzAQ,6.47E-05,301,0.103507565,0.520367038,0.688947951,0.009201872,239,728.4651163,TRUE
1355,b6BvPbLZNFifY1qlEhPCAw,0.00034102,645,0.221801926,0.557800635,0.580210891,0.021086897,385,743.8263566,TRUE
1356,DyEYiC7VAntyjZ6d89JGZg,0.000275127,692,0.237964237,0.563326632,0.556741089,0.022921305,385,746.7037572,TRUE
1357,_tBkysAUsKNoki7Gmvi1ug,0.001004389,891,0.306396149,0.586214979,0.447982951,0.026836222,385,682.0359147,TRUE
1358,_jFdCSRPG953snL09JBF-g,6.60E-05,423,0.145460798,0.532599725,0.640527489,0.012483756,297,703.1843972,TRUE
1359,YzsxnL9OpqNYeQfd4TS2YQ,4.66E-05,331,0.113823934,0.52299468,0.690158381,0.010022427,259,720.8096677,TRUE
1360,fe617jP0wtZcY27_46l-MQ,0.000242511,477,0.164030261,0.53903448,0.492204429,0.012816659,297,643.1761006,TRUE
1361,zlu8Ql5ByJ7ztgz1_qaoPQ,0.000284166,698,0.24002751,0.56354557,0.556017809,0.022760345,385,740.2034384,TRUE
1362,ug3VPl7gLekLaNehzwvxPA,0.000117518,318,0.109353508,0.52148993,0.586056386,0.009073492,239,677.1289308,TRUE
1363,Dhz3Qj3RLOT1ublaAqBw9g,7.43E-05,300,0.103163686,0.518320912,0.623210702,0.008599213,239,672.6366667,FALSE
1364,Q3ngHERN9V0R1U0WwyBuPQ,4.43E-05,325,0.11176066,0.522523514,0.662602089,0.010007927,251,727.5415385,TRUE
1365,XikYtr6sqjd8a1PpaLIfwg,5.05E-05,204,0.070151307,0.509130179,0.847387231,0.006139102,186,721.4852941,TRUE
1366,_KhWxgstswdzKPfghqjoKw,0.000611595,630,0.216643741,0.555876079,0.457238751,0.017478901,344,649.9571429,TRUE
1367,55J_rNyR7HW8aDs0zJDiTg,0.001043588,845,0.290577717,0.581279916,0.454505174,0.025016155,385,674.3112426,TRUE
1368,sFxsAx66aiaeUylqbakB2g,0.000790949,853,0.293328748,0.582213512,0.467703053,0.025974557,385,690.0504103,TRUE
1369,2FeI5q8Sm1Hk9jF4XGJbgw,4.42E-05,314,0.107977992,0.52102147,0.690604587,0.008819476,238,678.4681529,TRUE
1370,SRZJfGEN7PpIh2ZQkON-GA,0.000447106,742,0.255158184,0.568851609,0.523591271,0.023457074,385,716.8854447,TRUE
1371,DIlh3Ta7-7tfjKL1apaYHw,0.000164144,252,0.086657497,0.51491575,0.730569784,0.007928016,219,743.9246032,TRUE
1372,BwwND2AYfYkXkjYXMHb6yA,0.000171598,476,0.163686382,0.538134255,0.564555506,0.013343916,303,668.6239496,TRUE
1373,dVJIdkxeJyggSrfgIL4fPg,0.0002495,506,0.174002751,0.542158441,0.559339412,0.017293268,356,768.1245059,TRUE
1374,0SqTP0E4qHApit7b3u-AYg,3.31E-05,210,0.07221458,0.509577491,0.82674869,0.006334758,189,721.0952381,TRUE
1375,lJbcTmZxxbLum7HRRydsfA,0.000378328,663,0.227991747,0.559738564,0.559313384,0.021451869,385,733.5294118,TRUE
1376,B16MXjNVt1gqBy-trsId0w,0.000347522,301,0.103507565,0.519621126,0.634462901,0.009137392,239,715.1428571,TRUE
1377,qfuRFEhnc69hGGR5lkSGiA,3.37E-05,206,0.070839065,0.509398472,0.84380772,0.006305114,188,732.7038835,TRUE
1378,Gxd08Dz9h2RnAULoxB0ndQ,0.000102481,396,0.136176066,0.529391293,0.596547756,0.012083509,291,716.9191919,TRUE
1379,ZG_DMSNhXhQoQlFBx_qK0w,0.00011169,302,0.103851444,0.520180359,0.6448703,0.009217261,239,724.5496689,FALSE
1380,1myuQTBpM2H2ytXPZ6CBHA,0.000831331,641,0.22042641,0.556943634,0.417955343,0.017706776,345,643.549142,TRUE
1381,reHCnKSKrq32KkcPMRttUg,0.000134299,460,0.158184319,0.536839227,0.565018471,0.012976768,298,673.2717391,FALSE
1382,BHgb7ItDTCZgjjXiIaTi3Q,0.000467728,660,0.22696011,0.559414642,0.550508116,0.020995085,385,723.919697,TRUE
1383,xF4jaaESOYMqjDExu9vDnQ,0.00059059,605,0.208046768,0.554070596,0.460396256,0.01746875,345,670.2099174,TRUE
1384,KmyX1KbruDX8vp8089PNtw,0.000132666,449,0.154401651,0.535748292,0.541003818,0.013074175,298,686.0289532,TRUE
1385,2N_CsFJdBNqSQY5uSsHbvA,0.000462449,716,0.246217331,0.56629672,0.538785795,0.022525136,385,716.7918994,TRUE
1386,TH8fAgthGkpAHR5WZKnKTw,0.00026383,551,0.189477304,0.546449124,0.511836331,0.015670624,319,670.9637024,TRUE
1387,BMJUNKKN1jhyfBYg8uHZ6Q,9.28E-06,212,0.072902338,0.509935907,0.864034696,0.006505316,192,738.1556604,TRUE
1388,3iEYvXVjz35-B8kZ5NF0ZQ,0.000313225,505,0.173658872,0.542057103,0.484001257,0.014187883,308,662.9168317,TRUE
1389,quhGbXatie8tcP5BbEFYYQ,1.76E-05,188,0.064649243,0.507171302,0.951302765,0.005943908,181,759.1276596,TRUE
1390,8nGYkYkNEdrvt4RFtBhvuw,0.000564345,749,0.257565337,0.569857635,0.511751855,0.022969262,385,701.2456609,TRUE
1391,H2y0DCskC-f-2AiKLMxafQ,0.000154727,602,0.207015131,0.553330567,0.633473557,0.020485961,385,773.1428571,TRUE
1392,BAEannNt6G5K6eE2uKNOGw,6.26E-05,207,0.071182944,0.509487966,0.829651517,0.006257685,188,720.5362319,TRUE
1393,8nMjnNkEc5tSwaEXNdanYA,0.00277452,1249,0.429504814,0.633742461,0.324979214,0.032657597,385,592.988791,TRUE
1394,UsSEXZkdY3xbGvGV3Q7DLg,0.000350215,445,0.153026135,0.534859001,0.52524547,0.011961004,283,645.505618,TRUE
1395,cPNU25b39eLLlJqaUr_0EQ,5.98E-05,307,0.105570839,0.518784526,0.642268634,0.009469413,252,711.257329,TRUE
1396,KqaqSncgHpzJRRWF4yyIYg,0.000199483,515,0.177097662,0.543072191,0.520887008,0.014707441,312,673.9262136,TRUE
1397,7b7e95HHnUrZI1umPzJTcg,0.000108666,296,0.101788171,0.519993814,0.637059093,0.008901018,239,712.6824324,TRUE
1398,oYAHNbyf91hhFUuFpfOSLQ,0.000266766,666,0.229023384,0.56027927,0.58711644,0.021901157,385,748.8168168,TRUE
1399,43fGLtHqvdtxy6S_gT-Lmw,4.30E-05,288,0.099037139,0.518228288,0.681378242,0.008570116,234,708.8958333,TRUE
1400,VkdrMK6pnVn1unYg94Tsdw,0.000544688,683,0.234869326,0.561798819,0.53396049,0.021277825,385,710.6530015,TRUE
1401,h-wQGY-uOMgXe8efKQQboQ,0.000541415,703,0.241746905,0.564642816,0.540812067,0.023149087,385,740.7297297,TRUE
1402,WRlSavAKrzU41dKMb_YELg,0.000986807,1088,0.374140303,0.611299642,0.436635843,0.035055407,385,706.2987132,FALSE
1403,ukJSABWlLXj7r9dxOgCOOw,0.00032735,579,0.199105915,0.549555714,0.49745116,0.015852957,322,648.4369603,TRUE
1404,pZVRjeHWKYwmwyKKn512vg,0.000219254,481,0.165405777,0.53883417,0.535481635,0.013508231,304,667.5488565,TRUE
1405,urNsbcBOQ9Fz-wHyLSTMeg,0.001155373,1104,0.379642366,0.612590938,0.396284179,0.032924574,385,667.0842391,TRUE
1406,A6O17tPHXCXUnuxaGXuiaQ,3.14E-05,188,0.064649243,0.507348758,0.948515189,0.00588245,181,749.8776596,TRUE
1407,I7qsERKHVqW0jdfeHMmCCw,0.000105254,376,0.129298487,0.527465533,0.590113475,0.009937035,252,641.2579787,FALSE
1408,2E1Kdwf4BXV8c7RC-ThkwA,0.000956555,876,0.301237964,0.584678529,0.455212003,0.026161653,385,679.0821918,TRUE
1409,BVxlrYWgmi-8TPGMe6CTpg,0.00024447,462,0.158872077,0.536045379,0.516344104,0.013386165,307,677.1731602,TRUE
1410,hAApV4VhHxKWvgB7YVSx0A,4.79E-05,282,0.096973865,0.517488491,0.682163499,0.007926328,225,681.5460993,TRUE
1411,iXEBzVTv1XueUHx-QayXTQ,9.28E-06,212,0.072902338,0.509935907,0.864034696,0.006505316,192,738.1556604,TRUE
1412,N95YZ9td9gUe02b-PwvDMg,0.000321935,560,0.192572215,0.548205199,0.489209047,0.015860712,331,665.3464286,TRUE
1413,WQTs7LeEiXWCdR7G8uz2ew,0.003346051,1162,0.399587345,0.621518539,0.344948639,0.030894754,385,603.8889845,TRUE
1414,PeaWF6GhgJUipbjpxQD0kA,5.06E-05,325,0.11176066,0.522335285,0.667559354,0.009124699,240,676.7846154,TRUE
1415,7hygeQ-R2TcYfkDBYss-_g,0.00016134,420,0.144429161,0.533089247,0.548505512,0.011922229,288,671.2738095,TRUE
1416,WM_G8waFevXuHMUsfCS1ZQ,1.19E-06,81,0.027854195,0.49160968,0.844753086,0.003254416,80,936.5679012,TRUE
1417,lFP4fCi6DxAGjneRpGmqFQ,0,10,0.00343879,0.437868866,1,0.000337004,10,759.6,FALSE
1418,jk162BUZBMdl5it6DRz2bw,0,10,0.00343879,0.437868866,1,0.000337004,10,759.6,TRUE
1419,QdmrJtH3D5Ddo1IHLTF5tQ,0,10,0.00343879,0.437868866,1,0.000337004,10,759.6,TRUE
1420,oCxQudcCB9wFn3Dn0s26ag,0.000203771,666,0.229023384,0.559414642,0.59522229,0.023744209,385,794.6336336,TRUE
1421,jvHYL4erEPfYShLML4ROaA,0,198,0.068088033,0.505491634,1,0.008203058,198,900.7979798,TRUE
1422,Sn2g9lqJI5hFBvBUif-eCA,0.000498675,628,0.215955983,0.554706485,0.445986855,0.019887845,382,706.5350318,TRUE
1423,WFGERxQO2JSOhlcO-WKdWw,9.45E-05,367,0.126203576,0.523655743,0.606348923,0.012311585,284,736.7029973,TRUE
1424,9fwy6Dh0Ej9QTIEjd-7oZA,0.000734546,949,0.326341128,0.59304816,0.478498353,0.032186102,385,741.9462592,TRUE
1425,u8AHL_4-zkivi7NDv_oApg,0,198,0.068088033,0.505491634,1,0.008203058,198,900.7979798,FALSE
1426,2valrZLZWYz62Vd2vgLF_w,0.000780408,416,0.143053645,0.531915903,0.619346617,0.014616106,317,789.6514423,TRUE
1427,F5bBLKN_bavzoimBvlhgpA,0.000285224,475,0.163342503,0.537436157,0.486440151,0.014916606,318,711.5621053,TRUE
1428,AWH0Dz_szo_dPFxsye070w,2.86E-05,215,0.073933975,0.507437533,0.90276027,0.008578885,198,866.7534884,FALSE
1429,8iLhmTSRMFOJu75yxNi0AA,1.44E-05,285,0.098005502,0.516290814,0.798319743,0.011296532,258,863.6385965,FALSE
1430,-7OafamLNvCEnWXvfD_ldw,0.00014808,629,0.216299862,0.553330567,0.62673539,0.023138873,385,789.2941176,TRUE
1431,HjkuUuzet3pA4cS7VtSf2A,0,198,0.068088033,0.505491634,1,0.008203058,198,900.7979798,TRUE
1432,2Pp8pggDQsNwXZoVDxsdsg,3.60E-05,199,0.068431912,0.50557976,0.990051266,0.008203223,198,896.281407,FALSE
1433,F4hEz6MuDwyvPhkxSIiCrw,2.48E-05,370,0.127235213,0.525363316,0.757591738,0.014455996,321,846.7810811,FALSE
1434,0k7glgZf-HQbn03P95QftQ,0.000136252,384,0.132049519,0.525363316,0.612869887,0.013367972,309,756.0963542,TRUE
1435,rw9s46K4SMN2kpq4naDtbw,0.002153733,1045,0.359353508,0.60517644,0.351414325,0.029904147,385,641.7961722,TRUE
1436,B4Sf-L4_H7do88CqTBWepA,1.88E-05,356,0.122420908,0.523844925,0.782291502,0.014422499,319,873.7977528,TRUE
1437,7MR_z-tvbr9Cu81J66OJPw,0.000606226,665,0.228679505,0.559306751,0.438110336,0.019616853,369,675.993985,TRUE
1438,CndeHUk7gfnFq2UWq0dbIA,0.000466433,407,0.139958735,0.530844866,0.632696288,0.014409005,317,792.6363636,TRUE
1439,mMm3Sf4MIabOIRkwtxCSkg,0.000263376,794,0.27303989,0.573350238,0.556710003,0.028635491,385,770.9193955,FALSE
1440,ckhP2IZvr1ah6VuLRwB7Cw,0.000121001,407,0.139958735,0.529198084,0.681231164,0.015263066,334,814.8992629,TRUE
1441,ajm1sqPC1a4zhewZaw8aDQ,1.44E-05,285,0.098005502,0.516290814,0.798319743,0.011296532,258,863.6385965,TRUE
1442,gWMOGNo5r-KUJapfuuCYzA,8.25E-05,355,0.122077029,0.522429382,0.669531312,0.01286618,289,793.1239437,TRUE
1443,TlP7q6YjpIUscKAGEhJIhA,4.80E-07,201,0.06911967,0.506020852,0.987910448,0.008335742,198,902.9452736,TRUE
1444,HASFSgwa7l6QOfe8obSRQw,0.000529649,938,0.322558459,0.592079523,0.481289239,0.031965057,385,746.2910448,TRUE
1445,EpnLqyTKwo8Tn8j_w2ZVkg,0,198,0.068088033,0.505491634,1,0.008203058,198,900.7979798,FALSE
1446,V4UKyYqFRBb9l0fzOoFwwA,0.000156866,591,0.203232462,0.548516267,0.643867045,0.02157713,385,778.1133672,TRUE
1447,Pce1VZaULZMtbWeBjbR3Vg,0,198,0.068088033,0.505491634,1,0.008203058,198,900.7979798,TRUE
1448,67X8n6fZljnsAUxcoVTsOw,0.000432107,788,0.270976616,0.573463615,0.517656848,0.02704649,385,758.392132,TRUE
1449,IFwOI7zFph0iwPl-pkyL_g,0.00144971,1030,0.354195323,0.604419654,0.408225537,0.031545159,385,680.0776699,TRUE
1450,QPQIDr4GmawMfWHHzMwrsw,1.22E-05,201,0.06911967,0.506197504,0.982935323,0.008293882,198,897.8059701,FALSE
1451,HvGG8i4asaJcwJraKrtAuQ,0.000173775,206,0.070839065,0.506462714,0.93904807,0.008316185,198,878.5436893,FALSE
1452,Rjn1XBvXHembele8yOBd6Q,2.71E-05,257,0.088376891,0.51191624,0.779882053,0.009714624,226,823.3968872,FALSE
1453,_7ksQzV21chln7DershINw,8.61E-05,577,0.198418157,0.546449124,0.690310273,0.02179511,385,796.7660312,TRUE
1454,QCJc7tlFCl9b15X17k-zxQ,3.33E-05,318,0.109353508,0.51934196,0.723012519,0.011709386,273,801.0786164,TRUE
1455,9y3P1t34cnWZb9scD3kiEw,5.30E-05,292,0.100412655,0.515098668,0.690415666,0.010075062,236,761,TRUE
1456,#NAME?,0.000233733,619,0.212861073,0.551227048,0.620752754,0.022166462,385,759.2294023,TRUE
1457,#NAME?,0.000176522,403,0.138583219,0.52948795,0.584533906,0.013483018,303,755.617866,TRUE
1458,1JHDCJpVrFLMcyxze3vNFg,5.24E-05,315,0.108321871,0.520273682,0.691355778,0.011673265,265,828.5904762,FALSE
1459,tqsW1e1X5Fv4zAPdjjjnhg,6.39E-07,200,0.068775791,0.505756104,0.984974874,0.008237254,198,895.44,TRUE
1460,fWEqiLMhZngOIaCfED-M4A,0.000137244,251,0.086313618,0.512640181,0.751840637,0.009479774,222,828.6374502,TRUE
1461,KhI3QcpgnGJWKvTWjiTWCg,0,199,0.068431912,0.505139436,1,0.008451012,199,920.0201005,TRUE
1462,zLpScZ95edJQ5XkCYRyTNw,0.000232839,474,0.162998624,0.537436157,0.600574482,0.017302137,373,797.0274262,TRUE
1463,QKV5w7_hcSbeud11R-MSrg,0.000374806,826,0.284044017,0.578843414,0.519568567,0.028142059,385,755.6392252,TRUE
1464,YjzWPfCEvDqjGKvrmgMBlw,3.24E-05,309,0.106258597,0.517303871,0.714558904,0.011069344,269,785.7087379,TRUE
1465,C6nZkmtRpUQ2eXZlJkb1GA,8.16E-05,372,0.127922971,0.524318478,0.653377967,0.013249457,308,782.4784946,TRUE
1466,3-KVctQzlCTKogvNLGog8Q,0.00077914,671,0.230742779,0.558983327,0.427697578,0.020804293,385,691.8122206,TRUE
1467,lr1GDhMMISqF8NfEmgQ72A,0.000194333,703,0.241746905,0.560821021,0.594635121,0.025373533,385,763.0440967,FALSE
1468,RIyRqmEfBbbvPx21LloFwg,3.75E-05,252,0.086657497,0.511284468,0.766110163,0.009496071,229,822.5079365,TRUE
1469,1Up3ZUh37Z8OIan0xQFxLQ,0.00010285,477,0.164030261,0.536938623,0.643896552,0.017404556,373,787.706499,TRUE
1470,vbCg4iWyqh9dGozu4OND5g,6.24E-05,351,0.120701513,0.522429382,0.673650794,0.012750408,305,787.8490028,FALSE
1471,HrE5xI3c0B1Sln98GLCkXA,0.001079032,898,0.308803301,0.587521374,0.46923797,0.029220153,385,722.4955457,TRUE
1472,hqOExy7kuZDWhwsgX1qJbA,0.00257189,1405,0.483149931,0.655368475,0.353328061,0.041939716,385,651.6839858,TRUE
1473,shGm3HrnEgGQuo7d_W-e_A,0.000112019,364,0.125171939,0.523844925,0.641903551,0.012755764,299,773.0961538,TRUE
1474,IYDtkLpxrbrQOG7LnMMW3A,0.000600322,817,0.280949106,0.576771182,0.444074447,0.026175729,385,714.6756426,TRUE
1475,UDFzpV0hr2rFw9fVl9npCw,8.58E-05,412,0.141678129,0.528234153,0.612583564,0.014054316,321,746.5461165,FALSE
1476,mLVyVk3ek3g7JR-vO9h2vA,0.001390257,1221,0.419876204,0.628659333,0.403425035,0.038906336,385,691.8222768,TRUE
1477,UKNAZDpXLkiNB4XcsdlEJQ,0.000668961,740,0.254470426,0.568405626,0.461748894,0.024399869,385,729.3135135,TRUE
