,business_id,bet_neg,degree_neg,deg_cen_neg,clo_neg,cluster_neg,eigen_neg,k_core_neg,avg_n_d_neg,open_neg
422,1aFu-WWB_5slFJrT7enPJQ,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
423,BetVUOH6DIYRlmqCbVu5iQ,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
424,18GAPkBBiFaFbpZ6yzqTIQ,0.004135261,116,0.107208872,0.432618645,0.511844078,0.079222142,73,95.82758621,TRUE
425,yg9pahHMCOLLp_Zd0WnZ6w,3.38E-05,74,0.068391867,0.398338245,0.976675305,0.066333703,73,115.5135135,TRUE
426,JSEJ2l4LNJz8f3q39Gx31w,0.002464807,99,0.091497227,0.425478515,0.630591631,0.069938598,73,100.2727273,TRUE
427,NK1VD0rohDhX9cIdPI57Bg,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,FALSE
428,CsyODVepq3jkB-9JKpoTfw,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
429,y6WMYwlKee-_-fV9jWjWPQ,0.004208127,127,0.117375231,0.437703844,0.45431821,0.077852695,73,90.60629921,TRUE
430,siuuUWGzXwpsJAswhQuwvw,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
431,FV_kLA1F-0CFU5T0ZC2Pzw,0.001960305,102,0.094269871,0.422972541,0.662201514,0.079605541,73,106.5882353,TRUE
432,EDbN0ARcZ7RFGhwHJZH9tQ,0.001318565,76,0.070240296,0.402645467,0.924561404,0.065895982,73,112.3026316,FALSE
433,Zou7W24BGZQULHEq1vhUUw,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
434,jrVr2uSrDs18Gx3liA3DWQ,0.0018182,127,0.117375231,0.429660568,0.521809774,0.088474642,73,98.09448819,TRUE
435,ygZzeRVRHtlCE-miaJzDaQ,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,FALSE
436,9JTxqwSxtsf2xERoBtTTsg,0.002130779,88,0.081330869,0.408535445,0.728056426,0.06744907,73,102.2386364,FALSE
437,pM4RA9OXTsJn7cR9ilsmQA,0.003109731,115,0.106284658,0.425298532,0.521281465,0.077348101,73,94.97391304,TRUE
438,mFxqILBGrcnVNDkprz_wvQ,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
439,7N-J7b-mntXGVEXsb49Gpg,0.002033858,96,0.088724584,0.418048121,0.637280702,0.070560489,73,98.8125,TRUE
440,v7PbHI6xdeYXQMsDXNkx0g,0.000841518,98,0.090573013,0.406388735,0.663370503,0.074132883,73,102.0204082,TRUE
441,GioTvp5uW1t82GkkiDcjRg,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,FALSE
442,uEhkWNsb06nujbzchgwffw,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
443,Ucm6_V9o5yWjbknDXbosyQ,5.78E-05,76,0.070240296,0.39976371,0.943508772,0.067692274,73,115.8552632,TRUE
444,NTggKFixR3SKESskkw3Rvw,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,FALSE
445,r9JJgiHpNLYQ9-p28nhZcw,0.003548702,109,0.100739372,0.426561617,0.568977234,0.070302654,73,96.53211009,FALSE
446,ZfJcqm6k8LfsgzfgrWbLjA,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
447,5pA0bK3x-8TWzWzbZRUJew,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
448,leVQEr9ikXKc6dRX8aplZA,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
449,L1xI-zId4h2mL26C6D0ZeA,0.006471041,129,0.11922366,0.447443583,0.445494186,0.073988702,73,90.48062016,TRUE
450,SCqDrRdX1tljO_nFzLINlQ,0.003449978,121,0.111829945,0.431875314,0.534848485,0.086845956,73,99.95867769,TRUE
451,PHiqb2jbqombD_Yw10shJA,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
452,o8ceHyWb1k7h-qEcehco0A,0.001901565,127,0.117375231,0.421730591,0.499687539,0.086155822,73,94.94488189,TRUE
453,x8lqmWgqUA2ZWMlFM4ZE8w,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
454,5aG5ng8vFiYplwnN44BwkQ,0.000841518,98,0.090573013,0.406388735,0.663370503,0.074132883,73,102.0204082,FALSE
455,msSsqNJk2z_0gXD1bzWEZw,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,FALSE
456,ovIeSwA9ngff_BgmsPqQ2A,0.001748989,76,0.070240296,0.396453364,0.924210526,0.065869304,73,111.6842105,TRUE
457,EId-maGmgxgTztONIsJXKw,0,73,0.067467652,0.395362065,1,0.065769457,73,115.8219178,TRUE
458,rKcJ1s9OirlgyIcWloZQSg,0,29,0.026802218,0.370861575,1,0.01189921,29,77.06896552,TRUE
459,4Vxe1XCWbijE-d9Cl8zI2w,0.001424399,38,0.035120148,0.385360571,0.635846373,0.012763255,29,66.28947368,TRUE
460,7GFa4xiQ7PNxYrIU4Iq_RQ,0.000370016,43,0.03974122,0.387141213,0.622369878,0.019966979,29,80.8372093,TRUE
461,EcFueWZxStFir5mzzY6p-A,0,29,0.026802218,0.370861575,1,0.01189921,29,77.06896552,TRUE
462,rMFMQGAVPe8T5tDWH1Fyfw,0,29,0.026802218,0.370861575,1,0.01189921,29,77.06896552,FALSE
463,DAaqUgsGiiXy3zUzLP4rxw,0,29,0.026802218,0.370861575,1,0.01189921,29,77.06896552,TRUE
464,2TFIor-W0FNAdD1nCl693g,0.002724053,66,0.060998152,0.413067268,0.51002331,0.017767533,37,67.77272727,TRUE
465,Krynn0_UmsfyKc0Ye1dlPw,0.002339073,35,0.032347505,0.378683891,0.690756303,0.012122665,29,66.17142857,TRUE
466,F4hEz6MuDwyvPhkxSIiCrw,0.003502516,45,0.041589649,0.382428958,0.493939394,0.015084166,29,62,FALSE
467,Xbl4TSn3pGhuXUzlJe8KWQ,0,29,0.026802218,0.370861575,1,0.01189921,29,77.06896552,TRUE
468,bQiBS4bNJmLUxV1bKvIMbw,0.000494209,53,0.048983364,0.395673251,0.584179971,0.024266443,29,78.22641509,TRUE
469,68Ih9ZPaANmAeVdXvHav1Q,0.00138557,67,0.061922366,0.396609755,0.449118046,0.02901537,33,75.56716418,TRUE
470,CBSWRSMKqT-OXzAqnz77xw,0,29,0.026802218,0.370861575,1,0.01189921,29,77.06896552,TRUE
471,ha65vUp57sn6V84J4i3JOg,0,29,0.026802218,0.370861575,1,0.01189921,29,77.06896552,TRUE
472,7Flu2oNlKVP0-pH8Zu9qhw,0,29,0.026802218,0.370861575,1,0.01189921,29,77.06896552,TRUE
473,DF5N-CTHtLvqsQag3BaTYA,0.001915224,69,0.063770795,0.421024175,0.638533674,0.018172614,52,74.13043478,TRUE
474,fWEqiLMhZngOIaCfED-M4A,0.001915224,69,0.063770795,0.421024175,0.638533674,0.018172614,52,74.13043478,TRUE
475,sYeV1Su8bervEWZNzegJLg,5.05E-05,19,0.017560074,0.349584746,0.894736842,0.005761483,18,56.10526316,TRUE
476,v2cSiPxkcyQU6LRO6clePQ,0,18,0.01663586,0.348373434,1,0.00565609,18,58.05555556,TRUE
477,QAIU0HXZlP8axPkeGCpTSQ,0.004650339,60,0.055452865,0.401680276,0.475141243,0.029413917,36,83.11666667,TRUE
478,X4gWHX9_RhAJUlcKczvVFw,0,18,0.01663586,0.348373434,1,0.00565609,18,58.05555556,TRUE
479,LXw-v3CNhpK8f4pBIojSAA,0.000195376,20,0.018484288,0.348735945,0.836842105,0.006554518,18,57.75,TRUE
480,XUe5N_pIl5l7mMuEfc0Tsw,0,18,0.01663586,0.348373434,1,0.00565609,18,58.05555556,TRUE
481,Q4NNptiJQ8mgxPhj_20zDw,0,18,0.01663586,0.348373434,1,0.00565609,18,58.05555556,TRUE
482,6Xdatc0GYyR5wZXDyn1hjQ,0,18,0.01663586,0.348373434,1,0.00565609,18,58.05555556,TRUE
483,9HsEDXNOilWkPZcVr-ks8w,0.000397324,21,0.019408503,0.357923008,0.757142857,0.006410318,18,56.19047619,TRUE
484,AanCeXJhhoFeubbt2GVdYQ,0.003595489,48,0.044362292,0.393197392,0.627659574,0.007010055,37,54.75,TRUE
485,NLjG1EDhI2Aa71ZoLFqbQQ,0,4,0.003696858,0.305408788,1,0.000602039,4,34.5,TRUE
486,ljpiBFSGgOobhrLVmSbQeA,0.002162567,15,0.013863216,0.335806857,0.419047619,0.000949384,9,25.66666667,TRUE
487,igf1hehOh5rbX1ow1zAc7g,0.001781742,5,0.004621072,0.305501589,0.6,0.000602107,4,27.6,TRUE
488,9mW3X0VkQ61QWlJWWSGs7g,0,6,0.005545287,0.287752069,1,7.70E-05,6,14.16666667,TRUE
489,s4TOMVsHoQxmrx1mEzTgaA,0,6,0.005545287,0.287752069,1,7.70E-05,6,14.16666667,TRUE
490,Rza-FztnKi8YfcSkn1KxgQ,0,6,0.005545287,0.287752069,1,7.70E-05,6,14.16666667,TRUE
491,Ckn2Hytik4p1kUmwUT0m6g,0.000817978,7,0.006469501,0.320294912,0.714285714,0.000993468,6,29.28571429,TRUE
492,QcCrY-qvQatWpJaHIlhX9Q,0,6,0.005545287,0.287752069,1,7.70E-05,6,14.16666667,TRUE
493,HWaJi_RfizKKeoDMQKf-Yg,0,6,0.005545287,0.287752069,1,7.70E-05,6,14.16666667,FALSE
494,PsiGV2UhlRUCrMjYcsLl7g,0,35,0.032347505,0.392276914,1,0.023892452,35,110.5714286,TRUE
495,eTyE2X_gUHxN9OlBcJF4XQ,0.001924478,83,0.076709797,0.413237045,0.466059359,0.042703417,38,85.3373494,TRUE
496,gqnxcxqcJSd6XqX5_qwnSA,0.000872888,74,0.068391867,0.410872795,0.554609404,0.040998363,38,91.39189189,FALSE
497,iVnkhEWxzVvaHEKh5XQYKA,0.000572359,47,0.043438078,0.397393569,0.652173913,0.026844752,35,94.89361702,FALSE
498,BaUzlieACd8t0KSu3OTkUQ,0.000577682,67,0.061922366,0.405569072,0.630936228,0.038273475,38,93.62686567,TRUE
499,4lVtviA1Dgv0bjJrwKUd5Q,0,35,0.032347505,0.392276914,1,0.023892452,35,110.5714286,TRUE
500,BaUmOu-GJ1dDS-bSYD59Bg,0,35,0.032347505,0.392276914,1,0.023892452,35,110.5714286,TRUE
501,wukTen4VVfJ_-kSA0nQviA,0,35,0.032347505,0.392276914,1,0.023892452,35,110.5714286,TRUE
502,BP6audhs1USL9w5xUk1NpQ,0.00476354,79,0.073012939,0.41580055,0.421291788,0.040433482,38,85.25316456,TRUE
503,v5E3mLGPCBEbgL9l45XQNA,0,35,0.032347505,0.392276914,1,0.023892452,35,110.5714286,TRUE
504,OsupIEGpLkAXW9xIg90Ksg,0,35,0.032347505,0.392276914,1,0.023892452,35,110.5714286,FALSE
505,xf5Otlo7NczBWDFoJA8RXg,0,35,0.032347505,0.392276914,1,0.023892452,35,110.5714286,TRUE
506,ubDHBhMUicw-Am5huIaOTQ,0.000577682,67,0.061922366,0.405569072,0.630936228,0.038273475,38,93.62686567,TRUE
507,hF9xedbhPeTwqg6bZilnhQ,0,35,0.032347505,0.392276914,1,0.023892452,35,110.5714286,TRUE
508,1yVjc33cvFgd1HGZMpJ9LQ,0,2,0.001848429,0.277353305,1,8.22E-05,2,15,TRUE
509,POabgnQCv-GgefKBD2BZoQ,0,2,0.001848429,0.277353305,1,8.22E-05,2,15,FALSE
510,hKal5yCdbQSayvE6g09Dkg,0.005028915,28,0.025878004,0.389088905,0.682539683,0.007627978,23,67.60714286,TRUE
511,C8vTTjgcdzf73kZXsMeMVQ,0,4,0.003696858,0.305130722,1,0.000598923,4,31.75,TRUE
512,7XLgEnFotKMY8rqORrmrfA,0,4,0.003696858,0.305130722,1,0.000598923,4,31.75,FALSE
513,2Gpuc3z1qwaGDX0JSXmKUg,0,4,0.003696858,0.305130722,1,0.000598923,4,31.75,TRUE
514,SrE7xFFpmYqXW5yrjCvL-A,0,6,0.005545287,0.317162691,1,0.000668317,6,32.83333333,FALSE
515,lgzmpDKKyZyoKQ6210vsIg,0.001980996,20,0.018484288,0.34885695,0.389473684,0.00127922,11,28.8,TRUE
516,Kj-TkF3QKPZrWbjYGCntfQ,0,6,0.005545287,0.317162691,1,0.000668317,6,32.83333333,TRUE
517,KoRe1vxuFvrn-mjo66mwLw,0,6,0.005545287,0.317162691,1,0.000668317,6,32.83333333,TRUE
518,ivKQXW61dlcgoOGzN63S7A,0.002410966,42,0.038817006,0.374174072,0.786295006,0.006120676,37,56.04761905,TRUE
519,d5ebOjCTjF_HO3N3vaQ4NA,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,TRUE
520,jVnFKYIGozBufMDnBqVfQg,0.002600175,50,0.046210721,0.385952296,0.594285714,0.008010202,37,54.16,TRUE
521,eZMveJQZ4gTgvewOlcUaVg,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,FALSE
522,KHv95Q_JteB-LMQF4F1Nug,0.005333449,69,0.063770795,0.432991271,0.427536232,0.014728261,37,64.14492754,TRUE
523,VUH9DtK5G1zvgpkNpp58gg,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,TRUE
524,xs3SYPxPU1MksUOeQ9F32A,0.001990645,65,0.060073937,0.411882724,0.523076923,0.013789238,37,65.53846154,TRUE
525,aNez8JPcA27pQEjPoHvBCw,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,TRUE
526,_31B--Q8eNp8ZLQ8bJabOw,0.006113028,97,0.089648799,0.431134533,0.444372852,0.019602754,52,66.07216495,TRUE
527,SuXOQHZkx43KRTpf319sNA,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,TRUE
528,RGqJuC-Xbb_GhyB360QHWg,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,TRUE
529,b2gdduphJB0b9mhdr-bXAQ,0.001708647,85,0.078558226,0.425838937,0.564705882,0.017892235,52,70.48235294,TRUE
530,B26NWJonsZhAM4kBR9O9Yw,0.004736787,40,0.036968577,0.372924974,0.857692308,0.006058079,37,57.8,FALSE
531,lF23HE7lx89igIxvFN2Alw,0.000634837,44,0.040665434,0.393351225,0.739957717,0.009088916,37,66.65909091,TRUE
532,kQ4xLggqd2ocI7Q2mrTWsA,0.001255954,51,0.047134935,0.391208455,0.614901961,0.007051869,37,55.19607843,TRUE
533,1Mk82Dw32H4J3v1nYBl2bw,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,TRUE
534,MOGlHebIgO9VxHkVSD3mKA,0.001904781,50,0.046210721,0.396766271,0.600816327,0.009659338,37,61.72,TRUE
535,h8_Y9pHE734FagJtRKTrKA,0.003566516,58,0.053604436,0.404101982,0.491833031,0.009941253,37,54.82758621,TRUE
536,vunBMXxNEdCSVRnWV8P5eA,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,FALSE
537,e07oS_e_9d1zLleFzUNHAg,0.000215301,39,0.036044362,0.377546275,0.909581646,0.006222775,37,61.51282051,TRUE
538,2valrZLZWYz62Vd2vgLF_w,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,TRUE
539,iU_UJZYFr1UjOecE57pgoQ,9.87E-05,38,0.035120148,0.374592299,0.947368421,0.006129719,37,61.23684211,TRUE
540,tc_obXJFYvztKFrV4cnzoA,0.001809636,86,0.07948244,0.427105238,0.552667579,0.018175523,52,70.19767442,TRUE
541,MdikV2_TNKgrPkcsG4g6Uw,0.001780243,44,0.040665434,0.380115588,0.729386892,0.006473678,37,55.72727273,TRUE
542,TkFBqMxq_LaFzpGsMmKajw,0,37,0.034195933,0.372234628,1,0.006055828,37,62.27027027,TRUE
543,2FeI5q8Sm1Hk9jF4XGJbgw,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
544,GZfIjA8uajAXgi-g7XpnGg,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,FALSE
545,CopASILskIXX_of0jJkM8w,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
546,f_ClO-HzRBOEaArFnHEWIQ,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
547,LyW3_k60HBDG_wIQuvsCbA,0.002342243,56,0.051756007,0.409367154,0.865584416,0.013299325,52,76.60714286,TRUE
548,7Ti_yD4wODH2i1lV30Sg_g,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,FALSE
549,sIrAwrRPM4KTD6fajS4_fQ,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,FALSE
550,gkP8c0LtmGsYqLGM9REImQ,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
551,Qjl6aqudDq7LJYEC8uCkdw,0.000526492,54,0.049907579,0.407046854,0.92732355,0.01293326,52,78.35185185,FALSE
552,wT_NcOBhLk3D_19UrhwAog,0.000917604,59,0.054528651,0.410872795,0.804208065,0.013329386,52,74.49152542,TRUE
553,n-4bt8aB282PEG4KM2aOLw,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
554,hw9-RAwpRjQRtsSFpyKLtw,0.000216878,53,0.048983364,0.406060473,0.96298984,0.012916326,52,79.50943396,FALSE
555,cIqO_kKJUABxTtwqWjTmzg,0.000856518,54,0.049907579,0.408535445,0.928721174,0.012933922,52,78.33333333,TRUE
556,MpZOFhfD1LSVA0QDAX2fmg,0.002889853,79,0.073012939,0.428196648,0.561830574,0.027680817,52,82.70886076,TRUE
557,8oIROVNsXoB11q3Ztnql4w,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
558,M9PtrVXjXgKOobDJaXo3tg,0.004545238,67,0.061922366,0.423864136,0.633197648,0.01687619,52,74.88059701,TRUE
559,19gGxL5cofD_CsA_3vOPKg,0.002027644,55,0.050831793,0.406388735,0.896969697,0.012910435,52,76.65454545,TRUE
560,VR-1-DLQ8t-OlSkTrxLobg,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
561,zlRSMNA9YhQwil9_s06EJw,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,FALSE
562,WpY5Vz41ArwvxTdr1CINHA,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
563,aFnvKdLq7NVA-rx5bNq21Q,0.001781742,53,0.048983364,0.406060473,0.962264151,0.012901604,52,79.37735849,FALSE
564,UKNAZDpXLkiNB4XcsdlEJQ,0.001374538,57,0.052680222,0.407872507,0.843984962,0.013133694,52,76.05263158,TRUE
565,_72Q2LjA3_Tas16Brg8GiA,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
566,hBAmMTfGxsYL0L6WYVh3Bg,0.001781742,53,0.048983364,0.406060473,0.962264151,0.012901604,52,79.37735849,TRUE
567,WJ6577dgC74xsLE3K7plfg,0.003432751,86,0.07948244,0.424759497,0.493023256,0.025654975,52,73.56976744,TRUE
568,OQFCVAIrw6eqtRhK3ZB0MA,0.003743943,55,0.050831793,0.406388735,0.894949495,0.012924915,52,76.58181818,TRUE
569,rdRbXnTBqXYWAgnrSxvXyg,0.008025106,73,0.067467652,0.420144476,0.540334855,0.014760139,52,65.69863014,TRUE
570,#NAME?,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
571,PKsKX2jtYRJElrMu7m-54g,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
572,HZ-krNNTDn32p-o2tCBYBg,0,52,0.04805915,0.40589654,1,0.012900151,52,80.90384615,TRUE
573,zJa8zGBZDR7DhMYba1OPww,0.009398435,74,0.068391867,0.421200557,0.553868937,0.014833069,52,66.25675676,TRUE
574,8DL_C5yvyV2DLD71VnGNEA,0.000141495,38,0.035120148,0.364541599,0.692745377,0.017422356,29,76.18421053,TRUE
575,5v2WUEmIPU8jTmOQ9xhcGA,0.000178664,23,0.021256932,0.358561245,0.537549407,0.009353442,17,70,FALSE
576,7m_DibbJYfY0tGu0ImK8jw,0.00018787,46,0.042513863,0.378398845,0.760386473,0.021972093,38,80.91304348,TRUE
577,HrXaNbN9X_qgAUHWBlPJtA,0,12,0.011090573,0.335358816,1,0.004119768,12,58.91666667,TRUE
578,IQgYEAssY8LN1OzDDVeD2Q,0.000408367,21,0.019408503,0.35817803,0.504761905,0.005434453,13,50.23809524,TRUE
579,WqSQaa_sQW6Q5YjB6edMQA,0.002523651,34,0.03142329,0.384770658,0.35828877,0.005831093,16,45.47058824,TRUE
580,uBOh3YJmG-BDXF_HkedAIw,0,12,0.011090573,0.335358816,1,0.004119768,12,58.91666667,TRUE
581,K-5f_9_bVnGIROGdDs1Pzg,0.000106823,19,0.017560074,0.345856804,0.573099415,0.007928426,13,68.36842105,TRUE
582,tw9LsOgI02DYT4L9Sr_quA,0,4,0.003696858,0.307087883,1,0.001067774,4,45.75,TRUE
583,mGygxnAdEfmTxfJcAVmz7Q,0.002293393,32,0.029574861,0.369091678,0.733870968,0.015973821,27,79.90625,TRUE
584,r8HJrW4cIZtf1iNyO413Ww,0,4,0.003696858,0.307087883,1,0.001067774,4,45.75,FALSE
585,XjG9iAtt1dSC_Tkb1mUTLA,0,3,0.002772643,0.227210334,1,2.30E-06,3,4.666666667,TRUE
586,DMUaUKTV3Dmax4OjfwecjA,0,3,0.002772643,0.227210334,1,2.30E-06,3,4.666666667,TRUE
587,R46yVmH-EBfEqFD8vJI1Gw,0,3,0.002772643,0.227210334,1,2.30E-06,3,4.666666667,TRUE
588,e8wCD4XNCcxSeTSrAU6xLA,0.005334966,8,0.007393715,0.297017941,0.464285714,0.000210568,5,16.625,TRUE
589,eR8_nPEZHNF65QB4k7AzDA,0.003889216,31,0.028650647,0.400241135,0.610752688,0.008217143,23,67.06451613,TRUE
590,pxcERfGuSKD9KHYlfmc1HA,0.006761659,21,0.019408503,0.357033285,0.357142857,0.002201772,10,37.57142857,TRUE
591,ITZ524XbWUHWG54Qb6qe-A,0,5,0.004621072,0.296754938,1,0.000210495,5,25.4,TRUE
592,oD8lhBJotqCU1lSj4B3I9Q,0.003889216,31,0.028650647,0.400241135,0.610752688,0.008217143,23,67.06451613,TRUE
593,C4TRU_cvv4FASvh6tCMY2w,0,11,0.010166359,0.334021837,1,0.000598369,11,35.36363636,TRUE
594,UZOs6e0NXSIgR9C91yevjQ,0,11,0.010166359,0.334021837,1,0.000598369,11,35.36363636,FALSE
595,01lSqf42wyNaiEmNgIrutg,0,11,0.010166359,0.334021837,1,0.000598369,11,35.36363636,TRUE
596,F5bBLKN_bavzoimBvlhgpA,0,11,0.010166359,0.334021837,1,0.000598369,11,35.36363636,TRUE
597,cgjJT1XEeOOIPUbtkCmcGA,0.001025585,14,0.012939002,0.338065141,0.615384615,0.000655197,11,30.14285714,TRUE
598,yQNiT3CDHC5dRYgB2XX2uQ,0.001781742,12,0.011090573,0.334132845,0.833333333,0.000598436,11,32.41666667,FALSE
599,xkzPVPhdsQolnUuW6YVbZA,0,3,0.002772643,0.282179548,1,6.86E-05,3,13.66666667,TRUE
600,4qcd2_d3h2eJmvUwUbmOFg,0.003507356,23,0.021256932,0.34885695,0.217391304,0.001740757,9,22.82608696,TRUE
601,o2MkGQp2J6m1Ee4qQZGMig,0,3,0.002772643,0.282179548,1,6.86E-05,3,13.66666667,TRUE
602,lSIyCvaWZl-Ex9y3r2nDPg,0.00294179,15,0.013863216,0.384035802,0.352380952,0.004624356,10,70.26666667,TRUE
603,ygkWj4R67uEgWmWE1NeM1A,0.000920384,22,0.020332717,0.361007443,0.640692641,0.002090975,17,38.81818182,TRUE
604,i5xZH0BOCRWCA3EwJw8tug,0,5,0.004621072,0.333467904,1,0.000943248,5,63.6,TRUE
605,K2irDdBk6o-JRSewkMoEqg,0.006365526,44,0.040665434,0.411040773,0.389006342,0.012039446,23,67,TRUE
606,BZk5ij706Xgx8Yr_3EwEcQ,0.000591196,18,0.01663586,0.377121429,0.535947712,0.005592144,11,62.38888889,TRUE
607,2Pdv_kUYZa0wjX3VDwu_rQ,0.000487055,14,0.012939002,0.360360477,0.516483516,0.002422735,9,45.78571429,TRUE
608,96iDG09zqYsmZ-1_dQgmbQ,0.012930932,74,0.068391867,0.428379093,0.248426509,0.014384906,28,49.82432432,TRUE
609,VPlzqIiUZeNTOK2pMPoXmQ,0.003890675,21,0.019408503,0.366668756,0.40952381,0.007439112,12,63,TRUE
610,6_vK5uCtHYkA5EW8lbOgxA,0.000328142,15,0.013863216,0.356400472,0.495238095,0.003363099,9,48.26666667,TRUE
611,3WNy4woyh9Ih2wr9UcCo0w,0.001852684,38,0.035120148,0.394276757,0.59886202,0.009089707,28,61.28947368,TRUE
612,Mnph0YzocIltP9_216Zpig,0,9,0.00831793,0.33050813,1,0.001372034,9,41,TRUE
613,LrQlUZI63FLf6SjiiJbu5A,0,9,0.00831793,0.33050813,1,0.001372034,9,41,TRUE
614,Tol1dkLb7Z05d-X5QhjjHw,0.001781742,12,0.011090573,0.334132845,0.833333333,0.001941284,11,34.66666667,TRUE
615,6hIBbmGVbjYii3TrohNyMQ,0,11,0.010166359,0.334021837,1,0.001941066,11,37.81818182,TRUE
616,9AdpIYc0m2FlrVd8iZYt_Q,0.000400392,17,0.015711645,0.359201761,0.529411765,0.003658941,11,49.88235294,TRUE
617,WRlSavAKrzU41dKMb_YELg,0,11,0.010166359,0.334021837,1,0.001941066,11,37.81818182,FALSE
618,dQ11ZA2RFgEgG8_hFb-wCg,0,11,0.010166359,0.334021837,1,0.001941066,11,37.81818182,TRUE
619,O00-JlnF0TtbYb3i7xQ_ZA,0.001097423,20,0.018484288,0.354390458,0.478947368,0.002261215,11,32.35,TRUE
620,1bzAJS6Q01QPTQueO6Lb_w,0,3,0.002772643,0.308406666,1,0.001169584,3,53.33333333,FALSE
621,BKJJEHhZaWPu8oTvvr-QrA,0.000315609,16,0.014787431,0.367472855,0.566666667,0.004279354,10,65.9375,TRUE
622,zuJjXpfrYg9ntpc9_ntZMA,0,6,0.005545287,0.342557319,1,0.002324792,6,70.16666667,TRUE
623,pk3UuiL9s90y0lh1BzpxMA,0.000934317,8,0.007393715,0.344907626,0.571428571,0.002338701,6,55.125,TRUE
624,PG6tlo9y_-mtSzZgXMM6Dg,4.60E-05,8,0.007393715,0.351049487,0.678571429,0.002623524,6,72.5,TRUE
625,F_1CYuNcOmRjxTnKirVaUg,0,2,0.001848429,0.300121113,1,0.001033874,2,68.5,TRUE
626,2X_IKaaeVgm1v9SBNeQxkQ,0,2,0.001848429,0.300121113,1,0.001033874,2,68.5,TRUE
627,Jdcmb690Y9GlwR2ugSYpEQ,0,7,0.006469501,0.357541156,1,0.003129013,7,96.14285714,TRUE
628,ykj9Np6WWL-Txw84_eLgIw,0,7,0.006469501,0.357541156,1,0.003129013,7,96.14285714,TRUE
629,I5lHBVlMvcQKNm1ZAgwvBw,0,1,0.000924214,0.308975332,0,0.000561483,1,123,FALSE
630,nnqNmFMLxDTW-SyOr-UXvg,0.001642299,7,0.006469501,0.323802168,0.714285714,0.001037025,6,32.28571429,TRUE
631,Gk_RnS4K3CSnpqByDsYVxw,9.40E-05,9,0.00831793,0.347290408,0.805555556,0.001596711,8,57.33333333,TRUE
632,wqnRD28Z7umcCrTEBHnaNQ,0,5,0.004621072,0.331052265,1,0.001376939,5,60.6,TRUE
633,XPLru2l5Dkk7hTtUFZOVEQ,0,5,0.004621072,0.331052265,1,0.001376939,5,60.6,TRUE
634,rh4M28dDzsYMK2JCmGBUAg,0.002119519,15,0.013863216,0.358817177,0.257142857,0.00187866,8,38,TRUE
635,WeZcX0rgrq4AuCC4QK_Eyg,1.26E-05,28,0.025878004,0.36720443,0.957671958,0.016071813,27,92.07142857,TRUE
