,Unnamed: 0,attributes.Accepts Credit Cards,attributes.Accepts Insurance,attributes.Ages Allowed,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.Attire,attributes.BYOB,attributes.BYOB/Corkage,attributes.By Appointment Only,attributes.Caters,attributes.Coat Check,attributes.Corkage,attributes.Delivery,attributes.Dietary Restrictions.dairy-free,attributes.Dietary Restrictions.gluten-free,attributes.Dietary Restrictions.halal,attributes.Dietary Restrictions.kosher,attributes.Dietary Restrictions.soy-free,attributes.Dietary Restrictions.vegan,attributes.Dietary Restrictions.vegetarian,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Good For Dancing,attributes.Good For Groups,attributes.Good For.breakfast,attributes.Good For.brunch,attributes.Good For.dessert,attributes.Good For.dinner,attributes.Good For.latenight,attributes.Good For.lunch,attributes.Good for Kids,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.asian,attributes.Hair Types Specialized In.coloring,attributes.Hair Types Specialized In.curly,attributes.Hair Types Specialized In.extensions,attributes.Hair Types Specialized In.kids,attributes.Hair Types Specialized In.perms,attributes.Hair Types Specialized In.straightperms,attributes.Happy Hour,attributes.Has TV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.Noise Level,attributes.Open 24 Hours,attributes.Order at Counter,attributes.Outdoor Seating,attributes.Parking.garage,attributes.Parking.lot,attributes.Parking.street,attributes.Parking.valet,attributes.Parking.validated,attributes.Price Range,attributes.Smoking,attributes.Take-out,attributes.Takes Reservations,attributes.Waiter Service,attributes.Wheelchair Accessible,attributes.Wi-Fi,business_id,categories,city,full_address,hours.Friday.close,hours.Friday.open,hours.Monday.close,hours.Monday.open,hours.Saturday.close,hours.Saturday.open,hours.Sunday.close,hours.Sunday.open,hours.Thursday.close,hours.Thursday.open,hours.Tuesday.close,hours.Tuesday.open,hours.Wednesday.close,hours.Wednesday.open,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
35844,35844,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,,3.0,,,,,True,,KP8vobJvH3nIxwpUDAruJw,"['Food', 'Desserts', 'Chocolatiers & Shops', 'Candy Stores', 'Specialty Food']",Edinburgh,"The Royal Mile
30 High St
Old Town
Edinburgh EH1 1TB",18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,55.9505172,-3.1864254,Fudge Kitchen,"['Old Town', 'Royal Mile']",True,22,4.0,EDH,business
35845,35845,,,,beer_and_wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,1.0,outdoor,,,,,,LjpkUvPGOPlBz0gJDMvkLQ,"['Nightlife', 'Dance Clubs']",Edinburgh,"28 King's Stable Rd
Grassmarket
Edinburgh EH1 2JY",03:00,22:00,03:00,22:00,03:00,22:00,03:00,22:00,03:00,22:00,03:00,22:00,03:00,22:00,55.9471728,-3.1991487000000003,Stereo,"['Grassmarket', 'Old Town']",True,17,2.0,NTH,business
35927,35927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ljngU_gjU4I8G0Scn1Yu_A,"['Arts & Entertainment', 'Performing Arts', 'Festivals']",Edinburgh,"180 High Street
Newington
Edinburgh EH1 1QS",18:00,10:00,18:00,10:00,,,,,18:00,10:00,18:00,10:00,18:00,10:00,55.94973960000001,-3.1893287999999997,Edinburgh Festival Fringe,"['Newington', 'Old Town', 'Royal Mile']",True,30,5.0,EDH,business
35992,35992,True,,,full_bar,,,,,,,,,,dressy,,,,,True,,False,,,,,,,,,,,True,False,False,False,False,False,False,False,,,,,,,,,False,False,,,,,,,,,,False,False,False,True,False,False,3.0,,False,,True,False,,sFxsAx66aiaeUylqbakB2g,"['Arts & Entertainment', 'Social Clubs']",Edinburgh,"87 Giles Street
Leith
Leith
Edinburgh EH6 6BZ",00:00,10:00,23:00,10:00,00:00,10:00,22:00,11:00,00:00,10:00,23:00,10:00,23:00,10:00,55.973206999999995,-3.172269,The Scotch Malt Whisky Society,['Leith'],True,24,5.0,EDH,business
36066,36066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JgaYNbvJY5ky6fYOcs0a6Q,"['Hotels & Travel', 'Hostels']",Edinburgh,"9 Haddington Place
Leith
Edinburgh EH7 4AL",00:00,00:30,00:00,00:30,00:00,00:30,00:00,00:30,00:00,00:30,00:00,00:30,00:00,00:30,55.9599716,-3.1831147,Edinburgh Central Youth Hostel,['Leith'],True,6,4.0,EDH,business
36118,36118,True,,,,,,,,,,,,,casual,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,free,Sm6dVrk49qKcdltsjTwfuA,"['Food', 'Coffee & Tea', 'Bagels', 'Sandwiches', 'Restaurants']",Edinburgh,"97-101 Morrison St
West End
Edinburgh EH3 8BX",17:00,07:00,17:00,07:00,,,,,17:00,07:00,17:00,07:00,17:00,07:00,55.9458098,-3.2098571,Olly Bongo's,['West End'],True,6,4.0,EDH,business
36221,36221,True,,,full_bar,False,False,,False,False,False,False,False,False,casual,,,,,,,True,,,,,,,,,False,,True,False,False,False,False,False,True,True,,,,,,,,,,False,,,,,,,,,,False,False,False,True,False,False,2.0,,True,True,True,True,no,1Jmf09hDwaXoE06YK3P9GA,"['Fast Food', 'Indian', 'Buffets', 'Restaurants']",Edinburgh,"10 Drummond Street
Newington
Edinburgh EH8 9TU",23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,55.9471939,-3.1854832,Red Fort,['Newington'],True,35,4.0,EDH,business
36229,36229,True,,,none,False,False,False,False,False,False,False,False,False,casual,,,,False,,,False,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,average,,,True,False,False,False,False,False,1.0,,True,False,False,True,free,CsyODVepq3jkB-9JKpoTfw,"['Food', 'Desserts', 'Coffee & Tea', 'Sandwiches', 'Restaurants']",Edinburgh,"30 Buccleuch Street
Newington
Edinburgh EH8 9LP",18:30,08:00,18:30,08:00,,,,,18:30,08:00,18:30,08:00,18:30,08:00,55.943031299999994,-3.184552,Press Coffee,['Newington'],True,16,4.0,EDH,business
36233,36233,True,,,full_bar,True,False,False,False,False,False,False,False,False,casual,,,,False,False,,False,,,,,,,,,,False,True,False,True,False,False,False,False,True,,,,,,,,,True,True,True,False,False,False,True,False,loud,,,True,False,False,True,False,False,2.0,no,False,True,True,,free,lYgJt5XnKTEjnBPx-aEztw,"['Pubs', 'Breakfast & Brunch', 'Nightlife', 'Bars', 'Restaurants']",Edinburgh,"32 The Shore
Leith
Leith
Edinburgh EH6 6QN",02:00,11:00,00:00,11:00,02:00,10:00,00:00,10:00,00:00,11:00,00:00,11:00,00:00,11:00,55.97653572565989,-3.16937912965996,The Granary,['Leith'],True,29,3.0,EDH,business
36250,36250,True,,,full_bar,False,False,False,False,False,False,False,False,False,casual,,,,True,,,False,,,,,,,,,,,True,False,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,average,,,True,False,False,False,False,False,2.0,,False,True,True,,free,_Hwdp9pNtJ14MsBujtIa5A,"['Gastropubs', 'Restaurants']",Edinburgh,"2 St Stephen Street
Stockbridge
New Town
Edinburgh EH3 5AL",01:00,11:00,00:00,11:00,01:00,11:00,00:00,12:30,00:00,11:00,00:00,11:00,00:00,11:00,55.95740502516271,-3.20722460746765,The Bailie,['New Town'],True,14,4.5,EDH,business
36251,36251,True,,,none,True,False,False,False,False,False,False,False,False,casual,,,,False,,,False,,,,,,,,,,,True,False,False,False,False,False,True,True,,,,,,,,,,False,,,,,,,average,,,True,False,False,True,False,False,1.0,,True,False,True,True,free,zB7hZZl_6qtKEncbIFCgDQ,"['Food', 'Sandwiches', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']",Edinburgh,"3A Albert Street
Leith
Edinburgh EH7 5HL",17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,55.962509873328294,-3.17843914031982,Word of Mouth,['Leith'],True,40,4.0,EDH,business
36252,36252,True,,,full_bar,False,False,False,False,False,False,False,False,False,dressy,,,,,,,True,,,,,,,,,,,True,False,False,False,True,False,False,True,,,,,,,,,,False,,,,,,,average,,,False,False,False,True,False,False,2.0,,True,True,True,True,no,ALwnmdgXGXzB1Yo07J4Cgw,"['Indian', 'Himalayan/Nepalese', 'Restaurants']",Edinburgh,"17-19 Forrest Road
Old Town
Edinburgh EH1 2Q",23:30,17:00,23:30,17:00,23:30,17:00,22:30,17:00,23:30,17:00,23:30,17:00,23:30,17:00,55.94617579999999,-3.1912756,Namaste Kathmandu,['Old Town'],True,26,4.0,EDH,business
36254,36254,True,,,full_bar,True,False,False,False,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,average,,,False,False,False,True,False,False,2.0,,True,True,True,,free,7wIoWhoRSXMXJNRfRl7N9Q,"['Sushi Bars', 'Japanese', 'Restaurants']",Edinburgh,"37 Home Street
Tollcross
Tollcross
Edinburgh EH3 9JP",23:00,12:00,23:00,17:00,23:00,12:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,55.942912899999996,-3.2034181,No 1 Sushi Bar,['Tollcross'],True,25,3.5,EDH,business
36255,36255,True,,,beer_and_wine,True,False,False,False,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,True,True,,,,,,,,,,False,,,,,,,average,,,False,False,False,True,False,False,2.0,,True,True,True,,free,ahBNTFw3Bco_WbvIOFNxpg,"['French', 'Restaurants']",Edinburgh,"2 Restalrig Road
Leith Links
Leith
Edinburgh EH6 8BN",21:00,09:00,21:00,17:00,21:00,09:00,21:00,10:00,21:00,17:00,21:00,17:00,21:00,17:00,55.969665398814,-3.1599833308078,Bijou,['Leith'],True,11,4.5,EDH,business
36263,36263,True,,,full_bar,False,False,False,False,False,False,False,True,False,casual,,,,False,,,False,,,,,,,,False,,,True,False,False,False,True,False,False,False,,,,,,,,,,False,,,,,,,loud,,,False,False,False,True,False,False,2.0,,False,True,True,True,free,QbS8kEuBXfN6FN_JCuFLuw,"['Modern European', 'British', 'Restaurants']",Edinburgh,"15/16 George IV Bridge
Grassmarket
Edinburgh EH1 1EE",23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,55.947959700000006,-3.1921432000000003,The Outsider,"['Grassmarket', 'Old Town']",True,149,4.0,EDH,business
36266,36266,True,,,beer_and_wine,True,False,False,False,False,False,False,False,False,casual,,,,False,,,True,,,,,,,,,,,True,False,False,False,True,False,False,True,,,,,,,,,,False,,,,,,,loud,,,True,False,False,True,False,False,2.0,,True,True,True,True,free,BZk5ij706Xgx8Yr_3EwEcQ,"['Restaurants', 'Pizza', 'Italian']",Edinburgh,"325 Leith Walk
Leith
Edinburgh EH6 8SA",23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,55.9644189376036,-3.1768010124285797,La Favorita,['Leith'],True,107,4.5,EDH,business
36267,36267,True,,,full_bar,False,False,False,False,False,False,False,False,False,casual,,,,False,False,,False,,,,,,,,,,False,True,False,False,False,True,False,True,False,,,,,,,,,False,True,,False,,,,,loud,,,True,False,False,False,False,False,1.0,outdoor,False,False,True,True,free,dwA1xZctBTqYzcvTUwc6Zw,"['Pubs', 'Gastropubs', 'Nightlife', 'Bars', 'Restaurants']",Edinburgh,"32 Forrest Rd
Old Town
Edinburgh EH1 2QN",01:00,11:00,01:00,11:00,01:00,11:00,00:00,12:00,01:00,11:00,01:00,11:00,01:00,11:00,55.945529500000006,-3.1909749,Doctors,['Old Town'],True,37,3.0,EDH,business
36268,36268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tlGp2kRbAtxXAfE--ACw6g,['Local Flavor'],Edinburgh,"Lochend Park
Edinburgh EH7 6",,,,,,,,,,,,,,,55.9624876,-3.161245,Lochend Park,[],True,6,4.5,EDH,business
36269,36269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,XCI_QV9Yn3dm1wK830Fw0A,"['Restaurants', 'Italian']",Edinburgh,"7 East London Street
New Town
Edinburgh EH7 4BN",,,,,,,,,,,,,,,55.95932439999999,-3.190323,Bella Mbriana,['New Town'],False,3,3.0,EDH,business
36270,36270,False,,,none,,,,,,,,,,casual,,,,,,,,False,False,False,False,False,True,False,,,,True,False,False,False,False,False,False,,,,,,,,,,,False,,,,,,,,,,True,False,False,True,False,False,2.0,,True,False,,True,no,PkPcOZh1tQfQUV6bJRTrng,"['Food', 'Coffee & Tea']",Edinburgh,"57 Broughton St
New Town
Edinburgh EH1 3RJ",18:30,08:00,19:30,08:00,18:30,09:00,18:30,09:00,19:30,08:00,19:30,08:00,19:30,08:00,55.957882507150295,-3.18886756896973,Artisan Roast,['New Town'],True,132,4.5,EDH,business
36293,36293,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,True,,TM7xmtW12jNzcvYdBEC53g,"['Hotels & Travel', 'Hostels']",Edinburgh,"50 Blackfriars Street
Newington
Edinburgh EH1 1NE",,,,,,,,,,,,,,,55.9491334,-3.1861707999999997,Smart City Hostels,"['Newington', 'Old Town']",True,9,4.0,EDH,business
36311,36311,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,2.0,,True,,,True,,sShATqHU9oWnheQzHM35-g,"['Food', 'Specialty Food', 'Seafood Markets']",Edinburgh,"7 Roseneath Street
Marchmont
Edinburgh EH9 1JH",18:00,08:00,18:00,08:00,17:00,08:00,,,18:00,08:00,18:00,08:00,18:00,08:00,55.9382988,-3.1921717,Eddie's Seafood Market,['Marchmont'],True,25,5.0,EDH,business
36505,36505,True,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,False,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,False,False,True,True,False,False,True,False,average,,,True,False,False,True,False,False,2.0,outdoor,,,,True,,fytNHpJ5Js9hkD_cQO8rBA,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"229 Leith Walk
Leith
Edinburgh EH6 8NY",01:00,14:00,01:00,14:00,01:00,12:00,00:00,12:00,01:00,14:00,01:00,14:00,01:00,14:00,55.96653860000001,-3.1749400000000003,Boda,['Leith'],True,20,4.0,EDH,business
36659,36659,False,,,beer_and_wine,False,False,,False,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,True,False,False,True,,,,,,,,,,,,,,,,,average,,,False,False,False,False,False,False,2.0,,False,True,True,True,,FL84u0hLmcXN7A-cg9I9_Q,"['Chinese', 'Restaurants']",Edinburgh,"60 Home Street
Lothian Road
Tollcross
Edinburgh EH3 9NA",23:00,16:00,23:00,16:00,23:00,16:00,23:00,16:00,23:00,16:00,23:00,16:00,23:00,16:00,55.942274,-3.203782,Hot Hot Chinese,"['Tollcross', 'West End']",False,6,4.5,EDH,business
36738,36738,True,,,none,False,False,False,False,False,False,False,False,False,casual,,,,False,,,False,,,,,,,,,False,,False,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,loud,,,False,False,False,False,False,False,1.0,,True,False,False,,free,aKNy4pieaYnobWZDExPd9Q,"['Burgers', 'Fast Food', 'Restaurants']",Edinburgh,"Unit 3
12 Princes Mall
Waverley Bridge
Old Town
Edinburgh EH1 1BQ",21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,55.952583245246494,-3.19146546137699,McDonald's,['Old Town'],True,9,3.0,EDH,business
36739,36739,True,,,beer_and_wine,,,,,,,,,,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,2.0,,True,True,False,True,no,QPQIDr4GmawMfWHHzMwrsw,"['Buffets', 'Chinese', 'Restaurants']",Edinburgh,"Unit 4A Omni Center
Greenside Place
New Town
Edinburgh EH1 3AJ",,,,,,,,,,,,,,,55.9571118,-3.1850129000000003,Chinois China China,['New Town'],False,5,3.0,EDH,business
36800,36800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChAnInWugcf3dYrItl3EuQ,"['Food', 'Coffee & Tea', 'Restaurants']",Edinburgh,"Edinburgh Castle
The Lothians
Old Town
Edinburgh EH1 2NG",,,,,,,,,,,,,,,55.9489652,-3.201478,Queen Anne Cafe,['Old Town'],True,3,3.0,EDH,business
36863,36863,True,,,none,True,False,False,False,False,False,False,False,False,casual,,,,True,,,False,,,,,,,,False,,,True,False,True,False,False,False,False,True,,,,,,,,,,False,,,,,,,average,,,True,False,False,True,False,,1.0,,True,False,True,False,free,tc6V9KpFw_wAiY9mGXmmOw,"['Food', 'Coffee & Tea', 'Juice Bars & Smoothies', 'Sandwiches', 'Restaurants']",Edinburgh,"103-105 West Bow
Grassmarket
Grassmarket
Edinburgh EH1 2JP",19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,55.948248899999996,-3.1947462000000004,Hula Juice Cafe,"['Grassmarket', 'Old Town']",True,129,4.5,EDH,business
36915,36915,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,u4uJjR7DM4pd7Zp5gLXlMQ,"['Sandwiches', 'Restaurants']",Edinburgh,"125 Bruntsfield Place
Bruntsfield
Bruntsfield
Edinburgh EH10 4EQ",,,,,,,,,,,,,,,55.9367059,-3.2074392000000005,Baguette Express,['Bruntsfield'],True,4,4.0,EDH,business
36927,36927,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,2.0,,,,,True,,vPAhk5B_ufZRiIltzgPlkw,"['Bakeries', 'Food']",Edinburgh,"201 Gorgie Road
Edinburgh EH11 1TT",18:00,10:00,18:00,10:00,18:00,10:00,,,18:00,10:00,18:00,10:00,18:00,10:00,55.9374169,-3.2334905,Patisserie Jacob,[],False,11,4.5,EDH,business
36942,36942,True,,,full_bar,False,False,False,False,True,False,False,False,False,casual,,,,False,,,False,,,,,,,,,,,True,False,False,False,True,False,False,True,,,,,,,,,,False,,,,,,,average,,,False,False,False,True,False,False,2.0,,False,True,True,,no,X45hvN2Z1gh5R4dPgXbVyQ,"['Tapas Bars', 'Spanish', 'Restaurants']",Edinburgh,"77B George Street
New Town
New Town
Edinburgh EH2 3EE",00:00,12:00,23:00,12:00,00:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,55.9530485,-3.2013999,Café Andaluz,['New Town'],True,74,4.0,EDH,business
36943,36943,True,,,full_bar,False,True,False,False,False,False,False,False,False,dressy,,,,True,,,False,,,,,,,,,,,True,False,False,True,True,False,True,True,,,,,,,,,,False,,,,,,,average,,,True,False,False,True,False,False,2.0,,False,True,True,True,free,3XN1taTQqQKC8nl3DgMM1A,"['Restaurants', 'Italian']",Edinburgh,"135 George Street
New Town
Edinburgh EH2 4JH",23:00,11:00,23:00,10:30,23:00,11:00,23:00,10:30,23:00,10:30,23:00,10:30,23:00,10:30,55.95218520000001,-3.2059971000000003,Gusto,['New Town'],True,48,4.0,EDH,business
36950,36950,True,,18plus,full_bar,False,False,,False,False,False,False,False,False,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,False,True,,True,False,,False,False,very_loud,,,False,False,False,True,False,False,3.0,outdoor,,,,False,,ckhP2IZvr1ah6VuLRwB7Cw,"['Champagne Bars', 'Bars', 'Nightlife', 'Dance Clubs']",Edinburgh,"51a George St
New Town
New Town
Edinburgh EH2 2",03:00,22:00,03:00,22:00,03:00,22:00,03:00,22:00,03:00,22:00,03:00,22:00,03:00,22:00,55.9534713,-3.1989365000000003,Opal Lounge,['New Town'],True,33,3.0,EDH,business
36954,36954,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,4.0,,,,,True,,gyhCX6sBgZnckaBWFq8Gyw,"['Leather Goods', 'Fashion', 'Shopping', 'Shoe Stores']",Edinburgh,"1-2 Multrees Walk
New Town
Edinburgh EH1 3QD",18:00,09:30,18:00,09:30,18:00,09:30,17:00,12:00,18:00,09:30,18:00,09:30,18:00,09:30,55.9552665,-3.1913119,Louis Vuitton,['New Town'],True,6,3.0,EDH,business
36956,36956,True,,,full_bar,,,,,,,,,,dressy,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,,2.0,,False,True,True,False,free,22cGiK7jphPTRxkLTqapTQ,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Edinburgh,"12-16 South Learmouth Gardens
Edinburgh EH4 1EZ",,,,,,,,,,,,,,,55.95618399999999,-3.2194161,Channings Hotel,[],True,10,4.5,EDH,business
36958,36958,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,2.0,,,,,True,,ubKZiL0YjTLRQL5dcxvKdg,"['Cards & Stationery', 'Arts & Crafts', 'Flowers & Gifts', 'Shopping', 'Event Planning & Services']",Edinburgh,"77A George Street
New Town
Edinburgh EH2 3EE",18:00,09:00,18:00,09:00,18:00,09:00,17:00,11:00,19:00,09:00,18:00,09:00,18:00,09:00,55.9530721,-3.2012792,Paperchase Edinburgh,['New Town'],True,20,5.0,EDH,business
36960,36960,True,,,full_bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,True,True,,,dqncTW-gl0UgLhfjZcUgCA,"['Polish', 'Restaurants']",Edinburgh,"73 Broughton Street
New Town
Edinburgh EH1 3RJ",21:30,08:30,21:30,08:30,21:30,10:00,20:00,11:00,21:30,08:30,21:30,08:30,21:30,08:30,55.9588436,-3.1903553,Pani Solinska,['New Town'],False,5,4.0,EDH,business
36994,36994,True,,,beer_and_wine,True,False,False,False,False,False,False,False,False,casual,,,,False,,,True,,,,,,,,,,,True,False,False,False,True,False,False,True,,,,,,,,,,False,,,,,,,quiet,,,False,False,False,True,False,False,2.0,,True,True,True,,no,MdikV2_TNKgrPkcsG4g6Uw,"['Fish & Chips', 'Restaurants']",Edinburgh,"14-15 Albert Place
Leith Walk
Leith
Edinburgh EH7 5HN",22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,55.962096900000006,-3.1793283,The Tailend,['Leith'],True,58,4.0,EDH,business
37011,37011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-fyBn3AEb5zFgBJoWcX34Q,"['Bakeries', 'Food', 'Fast Food', 'Restaurants']",Edinburgh,"Edinburgh International Airport
Landside Food Court 1st Floor
Edinburgh EH12 9DN",,,,,,,,,,,,,,,55.94885139417181,-3.36284637451172,West Cornwall Pasty,[],False,3,4.5,EDH,business
37021,37021,True,,,full_bar,,,,,,,,,,dressy,,,,,,,True,,,,,,,,,,,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,2.0,,True,True,True,True,,H4dVXq2agIkeiP6_lidkOQ,"['Restaurants', 'Italian']",Edinburgh,"100 Percent Authentic Italian
Opposite Greyfriars Kirkyard
Old Town
Edinburgh EH1 2QN",23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,55.9457711,-3.190811,Pallucci,['Old Town'],False,4,4.0,EDH,business
37022,37022,True,,,full_bar,True,False,False,False,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,True,False,True,False,,,,,,,,,,False,,,,,,,average,,,True,False,False,False,False,,3.0,,False,True,True,,no,Rx-1jd5iQaOas3YdpC156Q,"['Seafood', 'Restaurants']",Edinburgh,"24-26 The Shore
Leith
Edinburgh EH6 6QN",22:00,17:00,22:00,17:00,22:00,12:00,22:00,12:00,22:00,17:00,22:00,17:00,22:00,17:00,55.9768348,-3.1691219,The Ship on the Shore,['Leith'],True,36,3.5,EDH,business
37025,37025,True,,,full_bar,False,False,,False,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,quiet,,,True,False,False,False,False,,3.0,,False,True,True,,no,W02omIznNSxLYzntkO63lA,"['Seafood', 'Restaurants']",Edinburgh,"15 Northwest Circus Place
Stockbridge
Edinburgh EH3 6SX",22:30,10:00,22:30,10:00,22:30,10:00,22:30,10:00,22:30,10:00,22:30,10:00,22:30,10:00,55.957384999999995,-3.2066541,Café Fish,"['Stockbridge', 'New Town']",False,8,3.0,EDH,business
37033,37033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,gfMBYc8GW9aitUbcvPgPDg,"['Food', 'Pubs', 'Bars', 'Nightlife']",Edinburgh,"167 Rose Street
Edinburgh
New Town
Edinburgh EH2 4LS",22:30,11:30,22:00,12:00,22:30,11:30,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,55.951455200000005,-3.2053564999999997,The Bad Ass Bistro,['New Town'],False,3,3.0,EDH,business
37034,37034,,,,,,,,,,,,,,casual,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,umd0u_uWftPoIcW7v53z1g,"['Thai', 'Restaurants']",Edinburgh,"97 Hanover St
New Town
Edinburgh EH2 1DJ",,,,,,,,,,,,,,,55.9543941,-3.1975960999999997,Muang Thai,['New Town'],False,3,3.0,EDH,business
37035,37035,True,,,full_bar,False,False,False,True,False,False,False,False,False,casual,,,,True,False,,False,,,,,,,,,,True,True,False,False,False,False,False,False,False,,,,,,,,,True,True,True,True,False,False,True,True,very_loud,,,True,False,False,False,False,False,2.0,outdoor,True,False,True,,free,Zls4XLThHK6sm8NI4_OCEg,"['Bars', 'Nightlife', 'British', 'Restaurants']",Edinburgh,"139 Cowgate
Newington
Edinburgh EH1 1JS",01:00,07:00,01:00,07:00,01:00,07:00,01:00,07:00,01:00,07:00,01:00,07:00,01:00,07:00,55.948230470856,-3.19011743527093,The Three Sisters,"['Newington', 'Old Town']",True,45,3.0,EDH,business
