,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,business_id
1714,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,33.0,12.0,23.0,12.0,35.0,14.0,24.0,13.0,32.0,12.0,31.0,12.0,31.0,12.0,10.0,40.0,4.0,-r8tyHl7sOS6eeyY8LetfA
1715,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,20.0,21.0,25.0,21.0,21.0,20.0,22.0,21.0,21.0,21.0,21.0,21.0,18.0,25.0,4.0,2Pdv_kUYZa0wjX3VDwu_rQ
1716,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,36.0,33.0,33.0,33.0,38.0,32.0,34.0,32.0,35.0,33.0,34.0,33.0,34.0,33.0,18.0,27.0,4.5,WTK7mgUEBNp4uzNm7jCa-Q
1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,9.0,22.0,9.0,21.0,10.0,0.0,0.0,24.0,9.0,23.0,9.0,23.0,9.0,14.0,5.0,3.5,UU2O07FFVGm-oNDcy5aUjQ
1718,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,38.0,30.0,35.0,30.0,40.0,30.0,36.0,29.0,37.0,30.0,36.0,30.0,36.0,30.0,14.0,13.0,4.5,KFsGDCz4ZO2Dwn8ak0aAqg
1719,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,37.0,20.0,34.0,20.0,39.0,20.0,35.0,19.0,36.0,20.0,35.0,20.0,35.0,20.0,31.0,61.0,4.0,JMl9i-wq_yAzvusF0Ztvug
1720,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,19.0,30.0,19.0,0.0,0.0,31.0,20.0,32.0,19.0,31.0,19.0,31.0,19.0,18.0,5.0,3.0,NTggKFixR3SKESskkw3Rvw
1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,23.0,17.0,28.0,17.0,24.0,16.0,25.0,17.0,24.0,17.0,24.0,17.0,14.0,14.0,4.5,IYDtkLpxrbrQOG7LnMMW3A
1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,0.0,0.0,7.0,40.0,0.0,0.0,7.0,40.0,16.0,14.0,2.5,lKlCro5yjQAo88X1t4gn7A
1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.5,dKW0-dqOU_cbykD-Q1mBVA
1724,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,32.0,17.0,29.0,17.0,34.0,17.0,30.0,16.0,31.0,17.0,30.0,17.0,30.0,17.0,0.0,51.0,4.5,7Wac-TRxJIS9dnP8VKsvWA
1725,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,40.0,14.0,37.0,14.0,42.0,14.0,38.0,13.0,39.0,14.0,38.0,14.0,38.0,14.0,16.0,20.0,3.0,72XWQHDdhbliqkNPa4d1hQ
1726,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,17.0,24.0,17.0,29.0,17.0,21.0,20.0,28.0,17.0,25.0,17.0,25.0,17.0,10.0,6.0,4.5,_7ksQzV21chln7DershINw
1727,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,40.0,7.0,39.0,8.0,39.0,7.0,38.0,7.0,39.0,7.0,39.0,7.0,39.0,10.0,9.0,2.5,dMPoflAHTt5FZrjzge-s5g
1728,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,13.0,1.0,13.0,4.0,13.0,1.0,12.0,4.0,13.0,1.0,13.0,1.0,13.0,18.0,4.0,4.0,j7KlffoZosU0zdjTolmC3Q
1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,57.0,4.0,kirr8hpXtpBqv6eHlyZIDg
1730,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,38.0,0.0,0.0,8.0,38.0,7.0,40.0,7.0,41.0,7.0,40.0,7.0,38.0,10.0,20.0,3.5,BnlVRB0L2N62VIp4BFmGaw
1731,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,4.0,15.0,4.0,15.0,4.0,18.0,4.0,21.0,4.0,15.0,4.0,15.0,4.0,15.0,2.0,19.0,3.5,CcORzaj1ss2hxp-78jtDSg
1732,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,4.0,DQdJjjqNH_yr8-bBi0v9lg
1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,3.0,SARqoIGv80pN_MW4cMOjbA
1734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,4.5,qBEtVZ5paJYxjpt-0Su8Hw
1735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,3.5,poIYA9pJYGOxsCIyZwmPVw
1736,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,22.0,20.0,19.0,20.0,0.0,0.0,0.0,0.0,21.0,20.0,20.0,20.0,20.0,20.0,14.0,12.0,4.5,wNisE2bH-ab86Qp7sEFukA
1737,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,19.0,4.0,19.0,4.0,19.0,4.0,18.0,4.0,19.0,4.0,19.0,4.0,19.0,14.0,24.0,3.5,DKuFuQsYljAejfmiEG9rDw
1738,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,20.0,10.0,25.0,12.0,21.0,11.0,22.0,10.0,21.0,10.0,21.0,10.0,18.0,7.0,3.5,0_CG2HJGjGAgyxVKlBgLGg
1739,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,29.0,11.0,26.0,11.0,31.0,11.0,27.0,10.0,28.0,11.0,27.0,11.0,27.0,11.0,22.0,8.0,4.0,pmiXH6Mrh9NNuHe2PznNVg
1740,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,31.0,11.0,28.0,11.0,33.0,14.0,29.0,13.0,30.0,11.0,29.0,11.0,29.0,11.0,23.0,78.0,4.0,3WNy4woyh9Ih2wr9UcCo0w
1741,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,30.0,39.0,30.0,1.0,21.0,40.0,22.0,41.0,30.0,40.0,30.0,40.0,30.0,18.0,8.0,3.5,JCkd5GzHR1mGK65Ov1BNfg
1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,33.0,9.0,32.0,14.0,28.0,13.0,35.0,9.0,34.0,9.0,34.0,9.0,14.0,18.0,5.0,UTzMShXwrvzyRfNvSYBb3A
1743,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,21.0,3.0,21.0,3.0,21.0,3.0,21.0,3.0,21.0,3.0,21.0,3.0,21.0,14.0,35.0,4.0,D2o7d1lDPaz66_CqCkAZfw
1744,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,4.0,rk8XdNAzw9wT-YQwkSrWvg
1745,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,35.0,14.0,28.0,14.0,37.0,14.0,21.0,16.0,34.0,14.0,29.0,14.0,33.0,14.0,0.0,7.0,3.0,-3yID57d0cMpYZZr13CTHw
1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,30.0,12.0,35.0,12.0,31.0,11.0,32.0,12.0,31.0,12.0,31.0,12.0,2.0,6.0,3.5,x8lqmWgqUA2ZWMlFM4ZE8w
1747,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,3.0,j68EhQdQZUg4GiS-3dIIBw
1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,TWbAoLEzU63VIrV1SLgseA
1749,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,15.0,24.0,14.0,29.0,15.0,0.0,0.0,26.0,15.0,25.0,15.0,25.0,15.0,0.0,7.0,4.5,uMBCcLwMNLknpzTvTe9Bfw
1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,38.0,3.5,oD8lhBJotqCU1lSj4B3I9Q
1751,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,42.0,3.0,39.0,3.0,44.0,3.0,40.0,3.0,41.0,3.0,40.0,3.0,40.0,3.0,32.0,100.0,3.5,NaKzzDKN79r9D-fMxfUZmA
1752,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,19.0,26.0,19.0,31.0,19.0,21.0,20.0,28.0,19.0,27.0,19.0,27.0,19.0,12.0,6.0,4.0,Q3aSya19tpXN0vKwlYnaPg
1753,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,30.0,37.0,30.0,1.0,30.0,0.0,0.0,39.0,30.0,38.0,30.0,38.0,30.0,14.0,9.0,3.0,kQ4xLggqd2ocI7Q2mrTWsA
1754,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,21.0,11.0,18.0,11.0,0.0,0.0,0.0,0.0,20.0,11.0,19.0,11.0,19.0,11.0,27.0,7.0,4.5,yvUkauH8AEjAy9byjhCzPw
1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.0,11.0,38.0,0.0,0.0,0.0,0.0,9.0,38.0,11.0,38.0,9.0,38.0,31.0,3.0,3.5,QCJc7tlFCl9b15X17k-zxQ
1756,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,40.0,12.0,37.0,12.0,42.0,15.0,38.0,14.0,39.0,12.0,38.0,12.0,38.0,12.0,17.0,21.0,3.5,vbCg4iWyqh9dGozu4OND5g
1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,4.5,smyeENLUbQzz8mTwIJmKrQ
1758,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,24.0,23.0,19.0,31.0,17.0,0.0,0.0,25.0,19.0,24.0,19.0,24.0,19.0,14.0,16.0,4.5,nmiZKlvldDiPatQwc_P3Mw
1759,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,40.0,12.0,37.0,12.0,42.0,14.0,38.0,13.0,39.0,12.0,38.0,12.0,38.0,12.0,14.0,26.0,4.0,3LobJ-9Pxbc_oSikjCs2tA
1760,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,17.0,26.0,17.0,31.0,17.0,24.0,20.0,28.0,17.0,27.0,17.0,27.0,17.0,32.0,8.0,4.0,b-Sc_mRnCmaEZSqGknQ6KA
1761,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,18.0,26.0,18.0,31.0,18.0,25.0,20.0,28.0,18.0,27.0,18.0,27.0,18.0,18.0,12.0,4.0,TfUknERQV59BIOSQx57Zvg
1762,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,40.0,28.0,37.0,28.0,42.0,28.0,38.0,27.0,39.0,28.0,0.0,0.0,38.0,28.0,14.0,16.0,4.0,t7fOnFBXhAuG74hwQ5G17Q
1763,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,24.0,14.0,25.0,14.0,0.0,0.0,26.0,14.0,25.0,14.0,25.0,14.0,14.0,4.0,4.5,Il8D1bd2FgbeO0Pr3cAcww
1764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,17.0,23.0,17.0,28.0,17.0,0.0,0.0,25.0,17.0,24.0,17.0,24.0,17.0,14.0,5.0,4.0,kyo-oIRaF7T576MzK1Y7Bg
1765,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,14.0,39.0,14.0,44.0,14.0,40.0,13.0,41.0,14.0,40.0,14.0,40.0,14.0,14.0,15.0,3.5,7BzUuUw8iX6INnEWo6YpDQ
1766,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,26.0,12.0,23.0,12.0,28.0,12.0,24.0,11.0,25.0,12.0,24.0,12.0,24.0,12.0,14.0,9.0,4.5,1Up3ZUh37Z8OIan0xQFxLQ
1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,23.0,4.0,xRITncG62u15lVXaSvQoFw
1768,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,29.0,12.0,26.0,12.0,31.0,14.0,27.0,13.0,28.0,12.0,27.0,12.0,27.0,12.0,19.0,11.0,3.5,Qnip6i9Zyd76QZ3X8elWjQ
1769,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,23.0,17.0,28.0,17.0,24.0,16.0,25.0,17.0,24.0,17.0,24.0,17.0,31.0,32.0,4.0,0HjNgRpD6-knnoiuzf3VZA
